n,t,x,y,z,m
32,0,0.144523,0.7788091,0.1717418,12
32,0.01391602,0.1436088,0.7834585,0.1761639,12
32,0.02735901,0.1422449,0.7898515,0.1863506,12
32,0.04174805,0.1417227,0.7942063,0.199094,12
32,0.0607605,0.1412738,0.7981138,0.208644,12
32,0.06918335,0.1407923,0.8016775,0.2162419,12
32,0.08256531,0.140261,0.8050271,0.2227665,12
32,0.0967865,0.1415588,0.8068881,0.2330632,12
32,0.1111298,0.1422318,0.8091741,0.2416274,12
32,0.1244202,0.1429971,0.8080921,0.2522773,12
32,0.1386871,0.1434067,0.8083754,0.2613304,12
32,0.1522217,0.1428838,0.808488,0.2700523,12
32,0.1662445,0.1425196,0.8092324,0.2780635,12
32,0.1803284,0.1422464,0.8103226,0.285678,12
32,0.1937714,0.1409831,0.8136486,0.2908085,12
32,0.2074585,0.141241,0.8147956,0.2958711,12
32,0.2218781,0.1415189,0.8162444,0.3015185,12
32,0.2355347,0.1417114,0.8177775,0.3075458,12
32,0.2488556,0.141822,0.8193375,0.313823,12
32,0.2628632,0.1400924,0.8191149,0.3198754,12
32,0.2772064,0.1374595,0.8178411,0.3258044,12
32,0.2908173,0.1354769,0.8171774,0.3319504,12
32,0.3043213,0.1338949,0.8168627,0.3382372,12
32,0.3182983,0.1331398,0.8164395,0.3435411,12
32,0.3327484,0.1325817,0.8160701,0.3491348,12
32,0.346283,0.1319845,0.815707,0.3548902,12
32,0.3603058,0.1312987,0.8142347,0.3569612,12
32,0.3744507,0.1303711,0.8124872,0.3585281,12
32,0.3880157,0.129494,0.8111812,0.3609737,12
32,0.4020996,0.1285779,0.810172,0.3640793,12
32,0.4159088,0.1276094,0.8093652,0.3676989,12
32,0.4294281,0.1274686,0.8068483,0.3716808,12
32,0.4435577,0.1277989,0.80251,0.3781388,12
32,0.4572906,0.1278831,0.7993293,0.3844551,12
32,0.4711914,0.1278018,0.7969245,0.3905116,12
32,0.4846649,0.1276813,0.7932107,0.3952129,12
32,0.4991455,0.1276072,0.79028,0.4000201,12
32,0.5128174,0.1275108,0.7878071,0.4048846,12
32,0.5264587,0.1270068,0.7864253,0.407597,12
32,0.5405273,0.1266103,0.7848755,0.4108025,12
32,0.5551147,0.126829,0.7827216,0.4140671,12
32,0.5681763,0.1268755,0.7806305,0.4176761,12
32,0.5823517,0.1266894,0.778335,0.420306,12
32,0.5963898,0.1265599,0.776186,0.4233434,12
32,0.61026,0.1268749,0.7735404,0.4257674,12
32,0.6236877,0.1271681,0.7710153,0.4285543,12
32,0.6380005,0.1274234,0.7690892,0.4297278,12
32,0.6525269,0.1276564,0.7672079,0.43132,12
32,0.6655731,0.1278346,0.7653556,0.4332439,12
32,0.6794434,0.1279524,0.7635065,0.4354481,12
32,0.6934967,0.1280897,0.7625133,0.4364839,12
