n,t,x,y,z,m
16,0,0.1907332,0.7686175,0.2405439,6
16,0.01448059,0.1906449,0.7686371,0.2405501,6
16,0.02872467,0.1905534,0.7686269,0.2405586,6
16,0.04229736,0.19058,0.7687414,0.2406483,6
16,0.05551147,0.1905859,0.7688423,0.2407334,6
16,0.06993866,0.1905774,0.7689354,0.2408181,6
16,0.08861542,0.1906548,0.7689613,0.2408841,6
16,0.09790802,0.1907083,0.7689785,0.2409361,6
16,0.1116867,0.1909348,0.7688046,0.2410209,6
16,0.125412,0.1911501,0.7686115,0.2411103,6
16,0.1410446,0.1913623,0.7683935,0.2412028,6
16,0.1526642,0.1912815,0.7683218,0.241082,6
16,0.1665726,0.1912084,0.7682408,0.2409528,6
16,0.1804276,0.1909942,0.7681527,0.2407414,6
16,0.1945877,0.19078,0.7680666,0.2405204,6
16,0.2083282,0.1905581,0.7679813,0.2402838,6
16,0.2220078,0.1904343,0.767956,0.2401432,6
16,0.2360077,0.1903188,0.7679449,0.2400105,6
16,0.2500229,0.1901426,0.7681077,0.2398009,6
16,0.2637634,0.1899471,0.7683036,0.2395564,6
16,0.2773972,0.1898277,0.7684017,0.239319,6
16,0.291481,0.1897119,0.7685064,0.2390698,6
16,0.3060989,0.1896005,0.7686163,0.2388125,6
16,0.3191986,0.1894045,0.7686767,0.2385466,6
16,0.3339691,0.1892063,0.7687327,0.2382759,6
16,0.3483429,0.1889932,0.768704,0.2380359,6
16,0.3608627,0.188786,0.7686653,0.2377899,6
16,0.3748093,0.188498,0.7686116,0.2375905,6
16,0.3931503,0.1882129,0.7685609,0.237397,6
16,0.403038,0.1879399,0.7685113,0.2372104,6
16,0.4165421,0.187722,0.7687154,0.2370566,6
16,0.4306564,0.1875554,0.7689442,0.2368821,6
16,0.4444962,0.1872556,0.7689513,0.2365635,6
16,0.4579849,0.1870185,0.7689893,0.236262,6
16,0.4726486,0.1868584,0.7693454,0.2360216,6
16,0.4861374,0.1867104,0.7697084,0.235753,6
16,0.5000839,0.18657,0.7700798,0.2354679,6
16,0.5139542,0.1865013,0.7702547,0.235448,6
16,0.5283661,0.1864274,0.7704118,0.2354352,6
16,0.5419922,0.1863486,0.7705593,0.2354275,6
16,0.556488,0.1863961,0.7708316,0.2355162,6
16,0.569519,0.1864136,0.7710959,0.235588,6
16,0.5833969,0.1864729,0.7711537,0.2357049,6
16,0.5968246,0.1865103,0.771211,0.2358131,6
16,0.6110992,0.1865103,0.771211,0.2358131,6
16,0.6249924,0.1868217,0.7714931,0.2361117,6
16,0.639122,0.1869873,0.7716485,0.2362651,6
16,0.6536942,0.1871489,0.7718215,0.2364597,6
16,0.6672897,0.1872923,0.7720277,0.2366724,6
16,0.6804581,0.1875567,0.7724869,0.2369666,6
16,0.6945877,0.1878457,0.7730347,0.2373114,6
16,0.7087479,0.1884012,0.7735852,0.2375631,6
16,0.7222137,0.1889523,0.7741849,0.2378148,6
16,0.7356567,0.1894832,0.7748006,0.2380537,6
16,0.7498322,0.1898022,0.775715,0.2384649,6
16,0.7645111,0.1900923,0.7765536,0.2388329,6
16,0.7777481,0.1902498,0.7776863,0.239117,6
16,0.791481,0.1903855,0.7787571,0.239371,6
16,0.805542,0.1905128,0.7797765,0.2396079,6
16,0.8193054,0.1907182,0.7809924,0.2399454,6
16,0.8331604,0.1909214,0.7821333,0.2402534,6
16,0.8471298,0.1911159,0.7826285,0.2406766,6
16,0.8606186,0.191309,0.7831121,0.2410742,6
16,0.8751373,0.191371,0.7832502,0.2415518,6
16,0.8889389,0.191443,0.7834091,0.2420209,6
16,0.9028015,0.1915194,0.7835839,0.2425017,6
16,0.9163361,0.1915403,0.7834377,0.2428802,6
16,0.9304428,0.1915324,0.7833532,0.2432784,6
16,0.9448013,0.1916215,0.7826237,0.2434132,6
16,0.9582138,0.191676,0.7819705,0.2435607,6
16,0.9733658,0.191704,0.7813588,0.2437249,6
16,0.9861221,0.1914766,0.7808719,0.2435126,6
16,0.9995575,0.1912223,0.7804024,0.243294,6
16,1.013802,0.1909219,0.7792805,0.2427394,6
16,1.027756,0.1905858,0.7780631,0.2421283,6
16,1.041679,0.190235,0.7768071,0.2414894,6
16,1.055527,0.1897166,0.7749296,0.2401323,6
16,1.069473,0.189244,0.7731097,0.2388139,6
16,1.083366,0.1885213,0.771972,0.2373375,6
16,1.09684,0.1879497,0.7709358,0.236057,6
16,1.111626,0.1874464,0.7707616,0.2352528,6
16,1.125328,0.1870482,0.7705561,0.2345626,6
16,1.138718,0.1867141,0.7703272,0.2339362,6
16,1.152771,0.1865656,0.7702727,0.2335166,6
16,1.166481,0.1864341,0.7701464,0.233089,6
16,1.181602,0.1863347,0.7704399,0.2331136,6
16,1.194298,0.1862584,0.7706428,0.2331005,6
16,1.208534,0.1867021,0.7710581,0.2334196,6
16,1.222351,0.1872686,0.771515,0.2338244,6
16,1.235802,0.1879086,0.7720128,0.2342817,6
16,1.25061,0.188754,0.7730642,0.235143,6
16,1.267456,0.1896047,0.7741401,0.236014,6
16,1.278091,0.1906747,0.775768,0.2369736,6
16,1.293518,0.1916676,0.7772999,0.2378542,6
16,1.307419,0.1926054,0.7784784,0.2390601,6
16,1.320427,0.1934006,0.779596,0.2401421,6
16,1.334503,0.1940823,0.7806414,0.241106,6
16,1.348236,0.1944875,0.7809802,0.2417436,6
