n,t,x,y,z,m
23,0,-0.02618152,0.8740957,0.4204087,3
23,0.01412964,-0.02654147,0.8747778,0.4203276,3
23,0.02833557,-0.0271374,0.8757136,0.4202726,3
23,0.04415894,-0.0271374,0.8757136,0.4202726,3
23,0.05596924,-0.02816308,0.8773418,0.4202127,3
23,0.06962585,-0.02857172,0.8779857,0.4202064,3
23,0.0831604,-0.028597,0.8784513,0.4210812,3
23,0.09716797,-0.02865326,0.878884,0.4218071,3
23,0.1109619,-0.02873462,0.8793041,0.4224332,3
23,0.1252594,-0.02881265,0.8801942,0.4240084,3
23,0.1385803,-0.02896035,0.8810438,0.4254418,3
23,0.1526794,-0.02837712,0.8819053,0.428418,3
23,0.166748,-0.02788186,0.8828052,0.4314173,3
23,0.1807251,-0.02745652,0.8837517,0.434379,3
23,0.1947021,-0.02667075,0.8857378,0.4391073,3
23,0.2084045,-0.02667075,0.8857378,0.4391073,3
23,0.2223969,-0.02539355,0.8920285,0.4499214,3
23,0.2358704,-0.02483213,0.8957548,0.4555021,3
23,0.2516479,-0.02430272,0.9014112,0.4619285,3
23,0.2643127,-0.0237999,0.9059486,0.4674348,3
23,0.2773285,-0.02331203,0.9097494,0.4722627,3
23,0.2917023,-0.02333349,0.9161687,0.4789929,3
23,0.3055573,-0.02333349,0.9161687,0.4789929,3
23,0.3249359,-0.02230352,0.9266714,0.4905878,3
23,0.3332977,-0.02156138,0.9311143,0.4955816,3
23,0.347168,-0.02092248,0.935038,0.5001315,3
23,0.361496,-0.02069539,0.941087,0.5044603,3
23,0.3748016,-0.02069539,0.941087,0.5044603,3
23,0.3890991,-0.02176291,0.9485372,0.5118917,3
23,0.4029999,-0.02245778,0.9516203,0.5154818,3
23,0.4164429,-0.0233196,0.9527704,0.5202551,3
23,0.4309692,-0.0238148,0.9548423,0.5249168,3
23,0.4443359,-0.0238148,0.9548423,0.5249168,3
23,0.4606934,-0.02514243,0.9594399,0.5339098,3
23,0.4780579,-0.02582842,0.9619576,0.5384426,3
23,0.4860382,-0.0274874,0.9617496,0.5435131,3
23,0.500061,-0.02876449,0.9623575,0.5484171,3
23,0.513916,-0.02981681,0.9634346,0.5531802,3
23,0.5280151,-0.03033978,0.9626703,0.5581149,3
23,0.5415802,-0.03033978,0.9626703,0.5581149,3
23,0.5556183,-0.03131592,0.9625846,0.5663961,3
23,0.569458,-0.0318715,0.9627661,0.569919,3
23,0.5831909,-0.03241241,0.964218,0.5738163,3
23,0.597229,-0.03301418,0.9653012,0.577743,3
23,0.6111908,-0.03361988,0.9661554,0.581687,3
23,0.630722,-0.03473371,0.9650759,0.5864026,3
23,0.6386108,-0.03473371,0.9650759,0.5864026,3
23,0.6526031,-0.03631699,0.9616777,0.5969248,3
23,0.6687622,-0.03698504,0.9604546,0.602191,3
23,0.6806946,-0.03812766,0.9600694,0.6054649,3
23,0.6950073,-0.03909707,0.9596263,0.6090758,3
23,0.7085724,-0.03909707,0.9596263,0.6090758,3
23,0.7227631,-0.04024667,0.955983,0.6188112,3
23,0.7359314,-0.04048014,0.9532967,0.624624,3
23,0.749939,-0.03968996,0.9488579,0.6325181,3
23,0.7644501,-0.03922826,0.9455168,0.639703,3
23,0.783432,-0.03910428,0.9431365,0.6461364,3
23,0.7919159,-0.03965628,0.9408759,0.6511111,3
23,0.8057098,-0.04024071,0.93915,0.6559012,3
23,0.8193207,-0.03968114,0.936363,0.6617695,3
23,0.8334351,-0.03913063,0.9337438,0.6675662,3
23,0.8474731,-0.03852731,0.9311833,0.6732959,3
23,0.8618622,-0.03852731,0.9311833,0.6732959,3
23,0.8767395,-0.0377546,0.9275557,0.6783867,3
23,0.8908081,-0.03793579,0.9220159,0.6860034,3
23,0.9031372,-0.03838176,0.9198337,0.6891331,3
23,0.9165802,-0.03894663,0.9175887,0.6915631,3
23,0.9375458,-0.03931099,0.9154165,0.6945444,3
23,0.9448395,-0.03956115,0.9132928,0.6979102,3
23,0.9584961,-0.03959429,0.9121451,0.7005808,3
23,0.9722595,-0.03964591,0.9108329,0.7034863,3
23,0.9859772,-0.04003072,0.9092113,0.7051048,3
23,1.000443,-0.04034162,0.9075111,0.7070509,3
23,1.014465,-0.04063749,0.9057549,0.7092873,3
23,1.027954,-0.0406276,0.9035778,0.710934,3
23,1.041687,-0.04067683,0.9014652,0.7127322,3
23,1.055283,-0.03950763,0.8972585,0.7159058,3
23,1.069763,-0.03870642,0.8937027,0.719051,3
23,1.090851,-0.03761613,0.8879095,0.722784,3
23,1.09761,-0.03688985,0.8834138,0.7263804,3
23,1.110886,-0.03688985,0.8834138,0.7263804,3
23,1.125122,-0.03550643,0.8751515,0.7333598,3
23,1.138763,-0.03550643,0.8751515,0.7333598,3
23,1.152878,-0.03425121,0.8665886,0.7394325,3
23,1.167114,-0.03372705,0.8626475,0.7423148,3
23,1.180801,-0.03402597,0.8592492,0.7442397,3
