n,t,x,y,z,m
3,0,-0.01247674,0.3422289,0.3461353,0
3,0.01298523,-0.01248372,0.3457661,0.3454076,0
3,0.02638245,-0.01159596,0.3516544,0.3449025,0
3,0.04049683,-0.01159596,0.3516544,0.3449025,0
3,0.05406189,-0.007789552,0.365634,0.3463274,0
3,0.06764221,-0.006413758,0.3664761,0.346684,0
3,0.0813446,-0.004809678,0.3686596,0.3476987,0
3,0.09559631,-0.004809678,0.3686596,0.3476987,0
3,0.1092377,-0.002767324,0.3706578,0.3479481,0
3,0.1229095,0.001157284,0.3780574,0.3527181,0
3,0.1369324,0.003851056,0.3869375,0.3566107,0
3,0.1508942,0.003464043,0.3959488,0.3655368,0
3,0.164978,0.004497111,0.4048252,0.3725002,0
3,0.181015,0.005334795,0.4101543,0.3775179,0
3,0.1930695,0.001218498,0.4150741,0.3862013,0
3,0.2066498,-0.001357794,0.4196355,0.3931408,0
3,0.2202911,-0.009996295,0.4257571,0.4004294,0
3,0.2344666,-0.01623368,0.4309249,0.4066067,0
3,0.2478638,-0.02322322,0.4308957,0.41568,0
3,0.2625122,-0.02857178,0.4319058,0.4234118,0
3,0.2760468,-0.03310603,0.4333835,0.4305063,0
3,0.2906494,-0.0419001,0.4299747,0.4391398,0
3,0.3036194,-0.04869342,0.4289786,0.446891,0
3,0.3176727,-0.05732417,0.4212686,0.4546079,0
3,0.3322754,-0.06415331,0.4174408,0.4617884,0
3,0.3455048,-0.0722068,0.4140864,0.4680006,0
3,0.359848,-0.07909608,0.4121827,0.4742748,0
3,0.3734131,-0.08537126,0.4110571,0.4805868,0
3,0.3893433,-0.09364957,0.4073556,0.4876576,0
3,0.4011688,-0.1009647,0.4044603,0.4944986,0
3,0.4150391,-0.1087633,0.399151,0.5013933,0
3,0.4289856,-0.1087633,0.399151,0.5013933,0
3,0.4429169,-0.1227657,0.3918404,0.5144852,0
3,0.456665,-0.1270713,0.3873619,0.5179104,0
3,0.4706268,-0.1320527,0.3836844,0.5221224,0
3,0.4844055,-0.1360925,0.3786533,0.5259424,0
3,0.498703,-0.1408381,0.3743908,0.5303516,0
3,0.5122833,-0.145987,0.3708019,0.5352365,0
3,0.5262756,-0.1492199,0.3664748,0.5416095,0
3,0.5402527,-0.1530812,0.3627642,0.5479044,0
3,0.5539246,-0.1574057,0.3589024,0.5564955,0
3,0.5678253,-0.1619385,0.3557206,0.5644957,0
3,0.5818939,-0.1659502,0.3498139,0.5736204,0
3,0.5982971,-0.1694999,0.3442053,0.5821496,0
3,0.6095276,-0.1694999,0.3442053,0.5821496,0
3,0.6234436,-0.1766948,0.3316767,0.5971671,0
3,0.6373291,-0.1806022,0.3258463,0.6041185,0
3,0.6511536,-0.183822,0.319872,0.6084939,0
