n,t,x,y,z,m
12,0,-0.0128448,0.4778544,0.34905,6
12,0.01644135,-0.01652104,0.4816992,0.3543719,6
12,0.02766418,-0.01949245,0.4850264,0.358578,6
12,0.04251099,-0.02439755,0.4912337,0.3640196,6
12,0.06375122,-0.02810711,0.4961311,0.3688571,6
12,0.06958008,-0.03324902,0.5022457,0.3763269,6
12,0.08331299,-0.03754866,0.5074831,0.3821805,6
12,0.09763336,-0.04390907,0.5123321,0.3897395,6
12,0.1108398,-0.04920626,0.5170713,0.395757,6
12,0.1251297,-0.05385095,0.5215417,0.4010363,6
12,0.1385269,-0.05385095,0.5215417,0.4010363,6
12,0.1520386,-0.0628612,0.5279238,0.4100879,6
12,0.1656799,-0.0628612,0.5279238,0.4100879,6
12,0.1793518,-0.07321584,0.5322193,0.4160813,6
12,0.1937943,-0.07803226,0.5352883,0.4194359,6
12,0.2136459,-0.07803226,0.5352883,0.4194359,6
12,0.2211456,-0.08530682,0.5369462,0.4309084,6
12,0.2344589,-0.088422,0.5352911,0.4388728,6
12,0.2484741,-0.092471,0.5358764,0.4445344,6
12,0.2626572,-0.09698337,0.5358168,0.4476448,6
12,0.2765884,-0.101569,0.5366859,0.4508684,6
12,0.2909164,-0.1061163,0.537979,0.4542892,6
12,0.3043976,-0.1061163,0.537979,0.4542892,6
12,0.3175278,-0.1148697,0.5340788,0.4670757,6
12,0.3318558,-0.1193854,0.5309328,0.4745267,6
12,0.3460617,-0.1235947,0.5285707,0.4813984,6
12,0.3649063,-0.1276793,0.5268705,0.4877489,6
12,0.373558,-0.1276793,0.5268705,0.4877489,6
12,0.3876343,-0.1338871,0.5214161,0.4973909,6
12,0.4013062,-0.1449462,0.5124707,0.5118098,6
12,0.4165573,-0.1499112,0.5086278,0.5178178,6
12,0.429863,-0.1531993,0.5049355,0.5199512,6
12,0.4428558,-0.1565763,0.5017903,0.5233179,6
12,0.45755,-0.1601369,0.4989148,0.5273104,6
12,0.4709473,-0.1612217,0.4953152,0.5309367,6
12,0.4845581,-0.1632131,0.4921877,0.5347021,6
12,0.4984512,-0.1643885,0.4862623,0.5402231,6
12,0.5181198,-0.1665704,0.4818068,0.5454006,6
12,0.5267487,-0.1665704,0.4818068,0.5454006,6
12,0.5400162,-0.1692143,0.4779674,0.5504733,6
12,0.5543442,-0.1731934,0.4691118,0.5579746,6
12,0.5682297,-0.174566,0.4663695,0.5609427,6
12,0.5815735,-0.1763995,0.4634528,0.5641048,6
12,0.5961685,-0.1776659,0.4606067,0.5693201,6
12,0.609726,-0.1795199,0.4573477,0.573965,6
12,0.6254578,-0.1816564,0.4540142,0.5784762,6
12,0.637886,-0.1818702,0.4500149,0.5816482,6
12,0.6513138,-0.1827073,0.4462721,0.5849181,6
12,0.6704636,-0.1825311,0.4417636,0.5877839,6
12,0.6789703,-0.182914,0.4377767,0.5909202,6
