n,t,x,y,z,m
8,0,0.005599082,0.3702189,0.4001326,0
8,0.01449585,0.005100191,0.3711474,0.4005325,0
8,0.02774048,0.004650116,0.372078,0.4009476,0
8,0.04217529,0.004417062,0.3729405,0.4016752,0
8,0.05773926,0.004159212,0.373828,0.4023733,0
8,0.0697937,0.003892601,0.3747274,0.4030394,0
8,0.08312988,0.003639877,0.376184,0.4035934,0
8,0.09701538,0.003402412,0.3776149,0.4041497,0
8,0.1113281,0.003164768,0.3792598,0.405389,0
8,0.1250305,0.002939463,0.3808418,0.4065416,0
8,0.1392517,0.002736092,0.3823059,0.4075844,0
8,0.1527405,0.001999557,0.3848876,0.4096798,0
8,0.1669006,0.001367331,0.3872837,0.4115756,0
8,0.1810608,0.000189364,0.3901601,0.4149106,0
8,0.1944275,-0.0007996559,0.3927924,0.41782,0
8,0.2082214,-0.002552092,0.3975951,0.4198202,0
8,0.2220154,-0.00398767,0.4017256,0.4217141,0
8,0.2364502,-0.005184114,0.4053266,0.4234948,0
8,0.2497864,-0.007188141,0.4088153,0.4268024,0
8,0.2661438,-0.008817732,0.4119449,0.4296823,0
8,0.2775879,-0.01124108,0.4157605,0.4344113,0
8,0.2914429,-0.01325488,0.4191525,0.4383852,0
8,0.3057556,-0.01600546,0.4227161,0.4422228,0
8,0.3194275,-0.01832443,0.4259852,0.4456052,0
8,0.3338318,-0.02035737,0.4291265,0.4487096,0
8,0.3469543,-0.02393901,0.4327741,0.4530389,0
8,0.3608398,-0.0269838,0.4363254,0.456905,0
8,0.3755798,-0.03112203,0.4412581,0.4607407,0
8,0.3885803,-0.03471613,0.4457425,0.4642924,0
8,0.4030457,-0.03797978,0.4499473,0.4676695,0
8,0.4167786,-0.04407936,0.4535711,0.4742169,0
8,0.4300842,-0.04943526,0.4574789,0.4796816,0
8,0.444519,-0.05641961,0.4604039,0.4822556,0
8,0.4587097,-0.0625931,0.4632986,0.4847786,0
8,0.4745789,-0.06824499,0.4661739,0.4872849,0
8,0.4857483,-0.07374942,0.4668968,0.4932724,0
8,0.5,-0.07876605,0.4687706,0.4985936,0
8,0.5138245,-0.08416426,0.4696578,0.5065202,0
8,0.5273438,-0.08918667,0.4712819,0.513087,0
8,0.5422058,-0.0952127,0.4716108,0.5223589,0
8,0.5553894,-0.1006858,0.4726145,0.5299107,0
8,0.5698242,-0.1058161,0.4739776,0.536527,0
8,0.5831909,-0.1111361,0.4747808,0.5417261,0
8,0.5968933,-0.1161209,0.4755231,0.5468541,0
8,0.6107483,-0.1205905,0.4759129,0.5544806,0
8,0.6252136,-0.1252764,0.4766302,0.5612836,0
8,0.6389465,-0.1308864,0.4731211,0.5708078,0
8,0.65271,-0.1363034,0.4706761,0.5789176,0
8,0.6665649,-0.141523,0.4688658,0.586107,0
8,0.6828003,-0.1466872,0.4615977,0.5950572,0
8,0.6943054,-0.1516919,0.4564607,0.6027706,0
8,0.7083435,-0.1567382,0.4476354,0.6116139,0
8,0.722229,-0.1616605,0.4414163,0.6193689,0
8,0.7363892,-0.1664504,0.4364809,0.6264808,0
8,0.749939,-0.1707188,0.4277163,0.6307314,0
8,0.7637329,-0.1751239,0.4211811,0.6356758,0
8,0.7776184,-0.1768452,0.4122026,0.6427318,0
8,0.7914429,-0.1797007,0.4049148,0.6491787,0
8,0.8055115,-0.1820556,0.3947224,0.6547903,0
8,0.819458,-0.1849678,0.3864854,0.6605051,0
8,0.8333435,-0.1882662,0.3793431,0.6661695,0
8,0.8468018,-0.1897915,0.3692614,0.6691791,0
8,0.8610535,-0.191942,0.36089,0.6731998,0
8,0.8757935,-0.1913604,0.3519965,0.6716839,0
8,0.8908081,-0.1916992,0.3442611,0.6723321,0
