n,t,x,y,z,m
22,0,0.004466891,0.8369099,0.3681117,9
22,0.01416016,0.002016902,0.8436034,0.3736561,9
22,0.02837372,0.002016902,0.8436034,0.3736561,9
22,0.04154968,-0.003498137,0.8597263,0.3824673,9
22,0.05548859,-0.01469195,0.8824506,0.398717,9
22,0.06960297,-0.01991242,0.8917021,0.4060659,9
22,0.08308411,-0.01991242,0.8917021,0.4060659,9
22,0.0990448,-0.02413321,0.8999437,0.4122528,9
22,0.1110382,-0.03008711,0.9045911,0.4215589,9
22,0.1247635,-0.03479934,0.9098232,0.4293325,9
22,0.1386566,-0.04731244,0.9149337,0.4497864,9
22,0.1526566,-0.04731244,0.9149337,0.4497864,9
22,0.1668091,-0.06005758,0.9202147,0.4674866,9
22,0.1804123,-0.06005758,0.9202147,0.4674866,9
22,0.1943359,-0.07362521,0.9231026,0.4818084,9
22,0.2082596,-0.07967257,0.9255674,0.4886439,9
22,0.2216949,-0.08698696,0.9249519,0.4980515,9
22,0.2360687,-0.08698696,0.9249519,0.4980515,9
22,0.2497253,-0.09341842,0.9255623,0.5063132,9
22,0.2637405,-0.1002355,0.9235095,0.5152717,9
22,0.277626,-0.1122867,0.9223869,0.5304202,9
22,0.2914581,-0.1178588,0.9194011,0.542778,9
22,0.3063278,-0.1178588,0.9194011,0.542778,9
22,0.3188095,-0.1265411,0.9128009,0.5618474,9
22,0.3338623,-0.1306358,0.9099159,0.5701935,9
22,0.3470688,-0.1306358,0.9099159,0.5701935,9
22,0.3607407,-0.1352438,0.9082277,0.5786033,9
22,0.3747864,-0.1385319,0.9007536,0.5836604,9
22,0.3887329,-0.142347,0.8955385,0.5899563,9
22,0.4025116,-0.1453192,0.8883973,0.594056,9
22,0.4163208,-0.1488175,0.8827075,0.5991804,9
22,0.430481,-0.1512511,0.8721666,0.6049937,9
22,0.4442596,-0.1576092,0.8567919,0.6176494,9
22,0.4577713,-0.1576092,0.8567919,0.6176494,9
22,0.4725266,-0.1612631,0.8390616,0.6246195,9
22,0.4856644,-0.1613464,0.8304771,0.62548,9
22,0.4994583,-0.1613464,0.8304771,0.62548,9
22,0.5149994,-0.1622247,0.8228388,0.627663,9
22,0.5273819,-0.1634674,0.8103306,0.6284013,9
