n,t,x,y,z,m
29,0,0.05117738,0.4218903,0.3651242,9
29,0.01631165,0.05113286,0.4272448,0.368624,9
29,0.0284729,0.05116242,0.4318038,0.3717502,9
29,0.0425415,0.04913276,0.4394466,0.3776532,9
29,0.0559845,0.04772109,0.4458849,0.3831778,9
29,0.07051086,0.04668993,0.4514479,0.3881146,9
29,0.08401489,0.04404408,0.4594873,0.3983523,9
29,0.09735107,0.04205585,0.4666743,0.4069387,9
29,0.1119995,0.03718895,0.4752043,0.420459,9
29,0.1254425,0.03379202,0.482281,0.4308931,9
29,0.1394043,0.02554387,0.4868793,0.4454554,9
29,0.1534576,0.01982456,0.4916996,0.4565932,9
29,0.167038,0.01544362,0.4966809,0.4657686,9
29,0.1810913,0.006376684,0.4987278,0.4755499,9
29,0.1948547,-0.000362277,0.5017533,0.484025,9
29,0.2090454,-0.008827925,0.5020866,0.4946582,9
29,0.2244263,-0.01562321,0.5039842,0.5037383,9
29,0.2365112,-0.02564263,0.5017687,0.5148304,9
29,0.250412,-0.03364432,0.5019959,0.5245413,9
29,0.2641296,-0.04059654,0.5031958,0.5335318,9
29,0.2779388,-0.05029935,0.5004473,0.5426617,9
29,0.2919312,-0.0584352,0.4995976,0.5514748,9
29,0.3100281,-0.06530851,0.4924897,0.5627443,9
29,0.3200836,-0.07200623,0.4886684,0.5728837,9
29,0.3356171,-0.07858944,0.4863702,0.5824172,9
29,0.3491516,-0.08143455,0.4765245,0.5947796,9
29,0.3625946,-0.08561009,0.4700866,0.6057642,9
29,0.3767242,-0.08884013,0.4640093,0.6145601,9
29,0.3899384,-0.09294295,0.459251,0.6235558,9
29,0.4040833,-0.09748787,0.4550487,0.6326854,9
29,0.4172668,-0.1001622,0.4464132,0.643389,9
29,0.433197,-0.1036166,0.439742,0.6536043,9
29,0.4450684,-0.1066738,0.4347058,0.6587316,9
29,0.4584656,-0.1100687,0.4299431,0.665356,9
29,0.4727936,-0.1096663,0.4206883,0.6710398,9
29,0.4865265,-0.1107237,0.4131007,0.677655,9
29,0.4999084,-0.112556,0.4063277,0.6848471,9
29,0.5139008,-0.1131818,0.3990017,0.6895961,9
29,0.5277557,-0.1145381,0.3923941,0.6953485,9
29,0.5416107,-0.1158519,0.3842973,0.6973527,9
29,0.5555267,-0.1172845,0.3769071,0.7009552,9
29,0.570343,-0.118779,0.3698807,0.7055182,9
29,0.5834045,-0.1204518,0.3612733,0.7070974,9
29,0.5970306,-0.1218311,0.3533748,0.7100739,9
29,0.6113892,-0.1230412,0.347409,0.711428,9
29,0.6251831,-0.1238636,0.3410579,0.7138459,9
29,0.6415558,-0.1265987,0.3394371,0.7096649,9
29,0.6528778,-0.1280396,0.3363044,0.7075303,9
29,0.6662445,-0.1290108,0.3323683,0.706544,9
29,0.6804504,-0.1287054,0.3316264,0.7041627,9
29,0.6943665,-0.1280328,0.3295247,0.7021327,9
29,0.7085114,-0.1262515,0.3284411,0.7024336,9
29,0.7221222,-0.1253893,0.3268054,0.7022744,9
29,0.736145,-0.1250047,0.3248136,0.702227,9
29,0.7501526,-0.1223831,0.3226547,0.7038207,9
29,0.7636414,-0.1212972,0.3205721,0.704851,9
29,0.7777405,-0.119691,0.3197923,0.7066801,9
29,0.7917023,-0.1187517,0.3185909,0.7079451,9
29,0.8063202,-0.118125,0.3171556,0.7091363,9
29,0.8196869,-0.1170315,0.3162043,0.7100507,9
29,0.8339539,-0.1160244,0.315138,0.7110955,9
29,0.849823,-0.1164194,0.3154657,0.7119188,9
29,0.8618164,-0.1161253,0.3152345,0.7128602,9
29,0.8758545,-0.1168815,0.3154408,0.712535,9
29,0.889679,-0.1168873,0.3153527,0.7125741,9
29,0.9038544,-0.1165732,0.3151179,0.7128045,9
29,0.9172668,-0.1177804,0.3155784,0.7128628,9
29,0.9313507,-0.1181944,0.3156331,0.7129902,9
29,0.9456177,-0.1192237,0.3160891,0.7131252,9
29,0.9590454,-0.1196932,0.3162149,0.7132667,9
29,0.9734192,-0.1203708,0.3167126,0.7135994,9
29,0.9872284,-0.1207311,0.3169479,0.7138799,9
29,1.000824,-0.1209124,0.3170108,0.714158,9
29,1.015121,-0.1209974,0.3178483,0.7150753,9
29,1.028809,-0.1209653,0.3184507,0.7158307,9
29,1.043228,-0.1210284,0.3199704,0.7166295,9
29,1.058563,-0.1207754,0.3211987,0.7172018,9
29,1.070831,-0.1202924,0.3222077,0.717616,9
29,1.084778,-0.1200112,0.3271177,0.7176561,9
29,1.097931,-0.1185414,0.3313787,0.7170291,9
29,1.112503,-0.1152431,0.3457727,0.7103179,9
29,1.125961,-0.1124879,0.3577319,0.7049503,9
29,1.139877,-0.107136,0.3768495,0.690191,9
