n,t,x,y,z,m
16,0,0.1692868,0.7701792,0.2252,10
16,0.01441956,0.1719145,0.7741279,0.2295934,10
16,0.02806091,0.1827528,0.7788832,0.2434744,10
16,0.04240417,0.1985227,0.7744663,0.270398,10
16,0.05619049,0.2120599,0.7761304,0.2865828,10
16,0.06946564,0.2238006,0.7801185,0.2969492,10
16,0.08335114,0.2406598,0.7827829,0.3158351,10
16,0.09754944,0.2522754,0.7851181,0.3286436,10
16,0.1110382,0.2605054,0.7852933,0.33988,10
16,0.1249161,0.2667403,0.7833242,0.3567683,10
16,0.1388092,0.2724605,0.7820727,0.3703638,10
16,0.1531448,0.2756448,0.7835521,0.3778937,10
16,0.1669617,0.2800198,0.7857221,0.3857868,10
16,0.180687,0.2849977,0.7871382,0.3943993,10
16,0.1943054,0.2838424,0.7919205,0.3974945,10
16,0.2082291,0.2849449,0.79304,0.4024158,10
16,0.2225876,0.2874867,0.7933558,0.4090814,10
16,0.2367325,0.2910451,0.7932718,0.4169546,10
16,0.249794,0.2952976,0.7932513,0.4254818,10
16,0.2642288,0.3019046,0.78113,0.4354274,10
16,0.2781219,0.3091065,0.7654727,0.445531,10
16,0.2917099,0.3148713,0.7563553,0.454622,10
