n,t,x,y,z,m
12,0,0.1515825,0.7600855,0.2351722,25
12,0.01527405,0.1509795,0.7635376,0.245185,25
12,0.0286026,0.1505516,0.7669398,0.2525438,25
12,0.04240417,0.1521218,0.7661473,0.270797,25
12,0.05600739,0.1542157,0.7667218,0.2918686,25
12,0.06983185,0.1554608,0.767187,0.3058773,25
12,0.08387756,0.1563725,0.7680172,0.3163965,25
12,0.09735107,0.1571383,0.7689885,0.3253641,25
12,0.111084,0.1586423,0.7717337,0.3376728,25
12,0.1255188,0.1585892,0.7796659,0.350051,25
12,0.139183,0.1587462,0.7832816,0.3608741,25
12,0.1529617,0.1589727,0.785403,0.3707658,25
12,0.1666183,0.1582077,0.7868825,0.3832847,25
12,0.1811752,0.1577594,0.7839862,0.3940199,25
12,0.1984482,0.1579776,0.7836352,0.403603,25
12,0.2085114,0.1582954,0.7842091,0.4129567,25
12,0.2234573,0.1603303,0.7803286,0.4223731,25
12,0.2376099,0.1616945,0.7792957,0.4310985,25
12,0.2508163,0.1628164,0.7791635,0.4400324,25
12,0.2645187,0.1638517,0.7792549,0.4493011,25
12,0.2783966,0.1656916,0.7806084,0.4526801,25
12,0.2924423,0.1688266,0.7797229,0.4575337,25
12,0.305542,0.1707797,0.7802482,0.4630016,25
12,0.3195648,0.1729137,0.7802595,0.4697295,25
12,0.3335571,0.174737,0.7764962,0.47425,25
12,0.3470993,0.1759029,0.7747579,0.4792002,25
12,0.3609772,0.1768259,0.7738639,0.4848275,25
12,0.3748932,0.1779432,0.7699993,0.4886994,25
12,0.3885574,0.1797342,0.763375,0.4922894,25
