n,t,x,y,z,m
14,0,0.1097249,0.7732236,0.1993707,14
14,0.01472473,0.1116851,0.7776169,0.204365,14
14,0.0279541,0.1145252,0.7883288,0.2137796,14
14,0.0424881,0.1145252,0.7883288,0.2137796,14
14,0.0557785,0.1183211,0.8079393,0.232327,14
14,0.0739212,0.1200296,0.8170741,0.2411619,14
14,0.08358002,0.1245759,0.8187088,0.2580486,14
14,0.09844971,0.1275163,0.8215069,0.2701516,14
14,0.1125183,0.1297593,0.8247641,0.2797371,14
14,0.1262131,0.1297593,0.8247641,0.2797371,14
14,0.140419,0.1363353,0.8221608,0.3080322,14
14,0.1544495,0.1382088,0.8195969,0.3215197,14
14,0.1669998,0.1404664,0.8186204,0.3330793,14
14,0.1818466,0.1414505,0.8140462,0.3472094,14
14,0.1950378,0.1414505,0.8140462,0.3472094,14
14,0.2088089,0.1439681,0.810204,0.3702493,14
14,0.2222214,0.1459466,0.8083972,0.3779509,14
14,0.2359695,0.1480451,0.8069833,0.3863259,14
14,0.2498093,0.1523487,0.8011509,0.3965869,14
14,0.2638855,0.1562742,0.7970657,0.4068426,14
14,0.2778397,0.1600949,0.7939453,0.417035,14
14,0.2913971,0.1600949,0.7939453,0.417035,14
14,0.305954,0.1612493,0.793735,0.4266751,14
14,0.3194809,0.1630277,0.79136,0.4322163,14
14,0.3328552,0.1650315,0.7891667,0.4387287,14
14,0.3473129,0.167761,0.786134,0.44168,14
14,0.36203,0.1702123,0.7835758,0.4457496,14
14,0.375061,0.1725001,0.7812012,0.4506019,14
14,0.3885269,0.1739882,0.7742986,0.4531932,14
14,0.4025574,0.1754773,0.769392,0.4568719,14
14,0.416214,0.1761141,0.7612702,0.4601337,14
14,0.4296417,0.1774139,0.7553129,0.4643816,14
14,0.4438705,0.1790036,0.7503255,0.4690958,14
14,0.4576263,0.1790036,0.7503255,0.4690958,14
