n,t,x,y,z,m
17,0,0.1028056,0.7793124,0.2139942,24
17,0.01593781,0.1009601,0.7845195,0.2233938,24
17,0.02839661,0.100237,0.7892563,0.2306792,24
17,0.04173279,0.09997088,0.7933851,0.2365366,24
17,0.05593109,0.09635365,0.7973712,0.247511,24
17,0.06960297,0.0938732,0.801397,0.2563748,24
17,0.0836792,0.09185493,0.8007801,0.2691894,24
17,0.09772491,0.09024721,0.8015984,0.2793475,24
17,0.1113968,0.09042645,0.7967046,0.2913918,24
17,0.125267,0.09045047,0.7945271,0.3014898,24
17,0.1387558,0.09039921,0.7937551,0.3105316,24
17,0.1534271,0.09120017,0.7895454,0.3243854,24
17,0.1715775,0.091681,0.7875143,0.3361745,24
17,0.1812363,0.09238309,0.7840194,0.3500794,24
17,0.1959305,0.09276456,0.7820784,0.3620677,24
17,0.2098541,0.09187925,0.7796902,0.3736316,24
17,0.2242966,0.09135425,0.7783799,0.384344,24
17,0.2371292,0.09090704,0.7774099,0.3945647,24
17,0.2510986,0.08667827,0.7801626,0.4001431,24
17,0.2646179,0.08387333,0.7814307,0.407001,24
17,0.278244,0.08143926,0.7822968,0.4103517,24
17,0.2921677,0.0796355,0.7826415,0.415296,24
17,0.3057861,0.07812691,0.7828555,0.4212725,24
17,0.3198242,0.07646567,0.7848352,0.4242149,24
17,0.3338318,0.07517487,0.7857932,0.4284867,24
17,0.3474045,0.07424116,0.7844333,0.4314064,24
17,0.3609543,0.07328939,0.782783,0.4352031,24
17,0.374939,0.07401037,0.7784598,0.4417428,24
17,0.3891907,0.07429963,0.7750946,0.4484564,24
17,0.4024887,0.07429981,0.772536,0.4551966,24
17,0.4172668,0.07444447,0.770591,0.4599126,24
17,0.431633,0.07446885,0.7691309,0.4650158,24
17,0.4445419,0.07484496,0.7678287,0.4665217,24
17,0.4582443,0.07537353,0.7666005,0.468981,24
17,0.4722366,0.07599849,0.7653129,0.4721223,24
17,0.4869232,0.07560635,0.7653075,0.4726195,24
17,0.4997559,0.07526594,0.7650212,0.4737732,24
17,0.514267,0.07617462,0.7617775,0.4746193,24
17,0.5279922,0.07686514,0.7591664,0.4759511,24
17,0.5413132,0.07735008,0.7563054,0.4763134,24
17,0.5556641,0.07763845,0.7541652,0.4770715,24
17,0.5695877,0.07781661,0.7523466,0.4781834,24
17,0.5837173,0.0798192,0.7508283,0.4791151,24
17,0.5973129,0.08128053,0.7490819,0.4800841,24
