n,t,x,y,z,m
4,0,0.09549248,0.7705164,0.19671,5
4,0.01445007,0.0960533,0.772328,0.1976106,5
4,0.02843475,0.09654808,0.7741166,0.1984982,5
4,0.04241943,0.09788156,0.77846,0.2016595,5
4,0.05599213,0.09908211,0.7822636,0.2048152,5
4,0.07084656,0.09990853,0.7896416,0.2095568,5
4,0.08348083,0.1007993,0.7964477,0.2137942,5
4,0.09738922,0.1025864,0.8047117,0.2204079,5
4,0.1159897,0.1040806,0.8114825,0.2258413,5
4,0.1252213,0.1084986,0.8171958,0.2338782,5
4,0.1414871,0.1117021,0.822381,0.2401138,5
4,0.15448,0.1143329,0.8271962,0.245277,5
4,0.1678772,0.1168663,0.8303913,0.251812,5
4,0.1811371,0.1191312,0.8342196,0.2573815,5
4,0.194931,0.1205786,0.8353617,0.2625932,5
4,0.2088699,0.1220945,0.8376334,0.2673023,5
4,0.2227859,0.1224703,0.8375587,0.2724841,5
4,0.2370682,0.1232237,0.8386253,0.2773856,5
4,0.2502289,0.1241986,0.8402497,0.282123,5
4,0.2638702,0.1253139,0.8388703,0.289078,5
4,0.2780991,0.1265395,0.8385817,0.2954682,5
4,0.2918243,0.1273264,0.8380747,0.3020508,5
4,0.3058701,0.1282626,0.8381066,0.3082216,5
4,0.3197327,0.1292993,0.8384856,0.3140903,5
4,0.3332596,0.1292047,0.8394675,0.3189594,5
4,0.3482056,0.1294565,0.840453,0.3238823,5
4,0.3609848,0.1306955,0.8391877,0.3310078,5
4,0.3750839,0.1318715,0.8384877,0.3376963,5
4,0.3904037,0.1329695,0.8381645,0.3440278,5
4,0.4024277,0.1347092,0.8352863,0.3518429,5
4,0.4201813,0.1361788,0.8334644,0.3589956,5
4,0.4314499,0.1367553,0.830634,0.3652117,5
4,0.4435959,0.1373553,0.8287978,0.3711788,5
4,0.4572906,0.1382253,0.8269414,0.3750971,5
4,0.4714508,0.1388289,0.8257676,0.3791867,5
4,0.4850311,0.139316,0.8249105,0.3835086,5
4,0.4991684,0.1399443,0.8228496,0.3847824,5
4,0.5132675,0.1404448,0.822035,0.3866544,5
4,0.5270844,0.1412531,0.8219906,0.3882372,5
4,0.5417099,0.1419197,0.8224398,0.3903283,5
4,0.5563354,0.1425365,0.8229862,0.3927963,5
4,0.5693512,0.1413422,0.8237067,0.3937998,5
4,0.5828629,0.1411194,0.824106,0.395407,5
4,0.5965271,0.1413105,0.8216058,0.3982737,5
4,0.6113739,0.1419246,0.8196595,0.4013081,5
4,0.6244125,0.1426358,0.8173449,0.4042786,5
4,0.6387787,0.1436661,0.8152568,0.4074308,5
4,0.6524506,0.1448019,0.813364,0.4106863,5
4,0.6659775,0.1450957,0.8122945,0.4140571,5
4,0.6802902,0.1457494,0.8110957,0.4174696,5
4,0.6942062,0.1465579,0.8097526,0.4203501,5
4,0.7084885,0.1476149,0.8082635,0.4232947,5
4,0.7218399,0.1487466,0.806731,0.4262682,5
4,0.7359772,0.1520948,0.8029912,0.4331937,5
4,0.7500229,0.1548123,0.7995352,0.4394334,5
4,0.7646179,0.1589993,0.7926558,0.4486937,5
4,0.7778778,0.162345,0.7870474,0.4563574,5
4,0.7914886,0.1652329,0.7832017,0.4607526,5
4,0.8060455,0.167647,0.7796078,0.4648588,5
4,0.8193054,0.1697864,0.7761394,0.4688333,5
4,0.8331757,0.1693028,0.7758403,0.467688,5
4,0.8470993,0.1695828,0.7748483,0.4675849,5
4,0.8611298,0.17023,0.7734919,0.4679925,5
4,0.8755798,0.1729395,0.7718266,0.4683281,5
4,0.8892059,0.1751021,0.7701263,0.4688877,5
4,0.9024811,0.1751848,0.768976,0.4683019,5
4,0.9168167,0.175676,0.7678386,0.4679986,5
4,0.930542,0.1770135,0.7680082,0.4681194,5
4,0.9446411,0.1782342,0.7677836,0.4681981,5
4,0.9585419,0.1794158,0.767365,0.4682918,5
4,0.973587,0.1789785,0.7688018,0.4687632,5
4,0.9862137,0.1790731,0.769354,0.4691745,5
4,0.9999313,0.1787761,0.7709519,0.4699111,5
4,1.014519,0.1788775,0.7717049,0.4706787,5
4,1.027946,0.1793165,0.7717968,0.4709764,5
4,1.041626,0.179981,0.7715892,0.4713101,5
4,1.055771,0.1807883,0.7711873,0.4716908,5
4,1.070053,0.1816912,0.7698692,0.4723365,5
4,1.083488,0.1826776,0.7685367,0.4730658,5
