n,t,x,y,z,m
19,0,0.09929663,0.7520491,0.224575,13
19,0.01494598,0.09861684,0.7533163,0.2290753,13
19,0.02807617,0.09811026,0.7539344,0.2353893,13
19,0.04251862,0.09744775,0.7549828,0.2408927,13
19,0.05599213,0.0967809,0.7561205,0.2457528,13
19,0.06955719,0.09729898,0.7562118,0.2511883,13
19,0.08377075,0.09762675,0.7566345,0.2561545,13
19,0.09950256,0.09881955,0.7565745,0.262442,13
19,0.1167603,0.09972644,0.7568821,0.2681738,13
19,0.1269913,0.1003577,0.7578835,0.2727031,13
19,0.140152,0.1009019,0.7589179,0.2771033,13
19,0.1541214,0.1013971,0.7599397,0.281436,13
19,0.1673737,0.1014439,0.7606786,0.2856386,13
19,0.1816711,0.1015796,0.7613494,0.2898594,13
19,0.195137,0.1007007,0.7616572,0.293576,13
19,0.2090073,0.1000636,0.7619666,0.2974051,13
19,0.2226181,0.09875053,0.76193,0.301025,13
19,0.2362976,0.09772348,0.7620304,0.3047799,13
19,0.2500458,0.09688818,0.7622193,0.3086427,13
19,0.2640076,0.09687364,0.7635068,0.3116484,13
19,0.2785568,0.09673893,0.7644758,0.3148307,13
19,0.2917862,0.09673893,0.7644758,0.3148307,13
19,0.305481,0.09705848,0.7662367,0.3205053,13
19,0.3195419,0.09736389,0.7670368,0.3230732,13
19,0.3343506,0.09670162,0.7694038,0.3252879,13
19,0.3469925,0.09636569,0.7714071,0.3278728,13
19,0.3610687,0.0978114,0.7718158,0.3315141,13
19,0.3753586,0.09899485,0.7722114,0.3351203,13
19,0.3886642,0.09988093,0.7726616,0.3386663,13
19,0.4028702,0.1038246,0.7672955,0.3460685,13
19,0.4168091,0.1067957,0.7635321,0.3527832,13
19,0.4305573,0.111037,0.7567788,0.362642,13
19,0.445015,0.1141758,0.7520238,0.3709152,13
19,0.4582596,0.1166536,0.7485342,0.3779709,13
19,0.47229,0.1174753,0.7457693,0.3833355,13
19,0.4859619,0.1185846,0.7434969,0.3885459,13
19,0.5001602,0.1194242,0.7427826,0.3911476,13
19,0.514328,0.1203731,0.7418764,0.3943006,13
19,0.5279083,0.1202749,0.7418324,0.3967355,13
19,0.5434189,0.1204947,0.7416537,0.3997249,13
19,0.5556793,0.1208875,0.7413297,0.4031371,13
19,0.5696564,0.1231162,0.7412107,0.4041701,13
19,0.583519,0.124694,0.7411321,0.4058375,13
19,0.5969391,0.1239794,0.7424889,0.4079097,13
19,0.6112747,0.1238109,0.7434933,0.4103827,13
19,0.6247787,0.1238109,0.7434933,0.4103827,13
19,0.6388779,0.1209781,0.7492118,0.4128432,13
19,0.6528625,0.120299,0.7510178,0.4145104,13
19,0.6663742,0.1191207,0.752587,0.417329,13
19,0.680603,0.11832,0.7537659,0.4200895,13
19,0.694458,0.1178736,0.7550909,0.4226245,13
19,0.7090454,0.1175727,0.7560928,0.4251023,13
19,0.7226944,0.1173593,0.7569343,0.4276009,13
19,0.7363892,0.1169234,0.757697,0.4295192,13
19,0.751236,0.1165934,0.7583551,0.4315028,13
19,0.7641296,0.1168023,0.7587095,0.4343731,13
19,0.7783813,0.1169242,0.759129,0.4373066,13
19,0.791893,0.1172231,0.759938,0.4389324,13
19,0.8054123,0.1174626,0.760676,0.4406412,13
19,0.8197098,0.1176534,0.7613802,0.4424387,13
19,0.8336258,0.1178073,0.7620718,0.4443225,13
19,0.8474731,0.1182841,0.7617992,0.4474027,13
19,0.8615189,0.1182841,0.7617992,0.4474027,13
19,0.8756104,0.1179547,0.7606298,0.4529151,13
19,0.8890228,0.1178663,0.7602642,0.4555708,13
19,0.9031372,0.1173694,0.7601322,0.4565638,13
19,0.9170227,0.1170098,0.76002,0.4576656,13
19,0.9307251,0.1172557,0.7595956,0.4586886,13
19,0.9449692,0.1174991,0.7592351,0.4598299,13
19,0.96064,0.1177278,0.7589287,0.4610888,13
19,0.9730453,0.1191485,0.7581128,0.462432,13
19,0.9868393,0.1203398,0.7574629,0.4638985,13
19,1.000809,0.1213623,0.7571923,0.4654496,13
19,1.015259,0.1222674,0.7569758,0.4670613,13
19,1.028557,0.1228689,0.7562472,0.4686255,13
19,1.042206,0.1234801,0.7555835,0.470218,13
19,1.055679,0.124094,0.7549658,0.471831,13
19,1.069519,0.1240088,0.7545631,0.4728566,13
19,1.083603,0.1241135,0.7540485,0.4738797,13
19,1.097717,0.1241177,0.7541274,0.4740652,13
19,1.111588,0.1241738,0.7541217,0.4743131,13
19,1.125122,0.1241392,0.7541319,0.4746065,13
19,1.139366,0.1241276,0.7541485,0.4749643,13
19,1.153183,0.1241461,0.7541487,0.4753807,13
19,1.168388,0.1242068,0.7542749,0.4759395,13
19,1.181435,0.1242412,0.7543779,0.4765598,13
19,1.194901,0.1242412,0.7543779,0.4765598,13
19,1.208893,0.123499,0.7545133,0.4775767,13
19,1.222717,0.1231444,0.7546009,0.478148,13
19,1.236427,0.1228018,0.7547829,0.4787489,13
19,1.250191,0.1225081,0.7549705,0.4793876,13
