n,t,x,y,z,m
4,0,-0.0355854,0.9117728,0.4295729,0
4,0.01477051,-0.03535569,0.915724,0.4323175,0
4,0.02848816,-0.03562546,0.9213547,0.4361364,0
4,0.04258728,-0.0358004,0.9263092,0.4396493,0
4,0.05617523,-0.03589374,0.9306813,0.4427629,0
4,0.07013702,-0.03694814,0.934932,0.4467327,0
4,0.08409119,-0.03767711,0.9389901,0.4503059,0
4,0.09771729,-0.03830832,0.9390156,0.4561048,0
4,0.1121292,-0.03872436,0.9403968,0.4608884,0
4,0.1255722,-0.04038048,0.9421954,0.466437,0
4,0.1423187,-0.04162765,0.944191,0.4713471,0
4,0.1536865,-0.04262882,0.9462315,0.4757465,0
4,0.169754,-0.0439837,0.9472603,0.4823121,0
4,0.1828918,-0.04511625,0.9485868,0.4880273,0
4,0.1962585,-0.04838091,0.9516287,0.4946616,0
4,0.2101135,-0.050964,0.9544095,0.5005786,0
4,0.2229996,-0.05310696,0.9569973,0.5059793,0
4,0.2367554,-0.05834073,0.9627354,0.5123972,0
4,0.2509003,-0.06243736,0.9675248,0.5183034,0
4,0.2641449,-0.06791419,0.9702865,0.5253753,0
4,0.2786179,-0.07232457,0.9731243,0.5317063,0
4,0.2921524,-0.07647705,0.9721167,0.5403148,0
4,0.3058014,-0.08009696,0.9722136,0.5477682,0
4,0.319809,-0.08341354,0.9729021,0.5545989,0
4,0.3332672,-0.08953202,0.9714419,0.5612893,0
4,0.3473663,-0.0946629,0.9708151,0.567741,0
4,0.360817,-0.1001782,0.9705963,0.5744096,0
4,0.3764114,-0.1050831,0.9707118,0.5807903,0
4,0.3893814,-0.1096294,0.9710304,0.5869726,0
4,0.4025345,-0.1174923,0.9761783,0.5926003,0
4,0.4169083,-0.1238132,0.9788057,0.5988467,0
4,0.4306641,-0.1314377,0.9800307,0.5988331,0
4,0.444664,-0.1376163,0.9806222,0.6010822,0
4,0.4581604,-0.1431268,0.9810027,0.6045362,0
4,0.4718704,-0.1494363,0.9739465,0.6080196,0
4,0.4866943,-0.1550312,0.9694551,0.6123593,0
4,0.499588,-0.1607234,0.9641159,0.6170963,0
4,0.5139694,-0.166115,0.96062,0.6217123,0
4,0.5279999,-0.1712677,0.9587665,0.6240896,0
4,0.5412598,-0.1764235,0.9570724,0.6268803,0
4,0.5557861,-0.1815819,0.9555351,0.6301316,0
4,0.5693588,-0.185617,0.9538231,0.6335036,0
4,0.5846634,-0.190032,0.9521552,0.6366822,0
4,0.5970383,-0.1936487,0.9485238,0.6389701,0
4,0.6114273,-0.1976811,0.9458319,0.6412967,0
4,0.6247864,-0.1999068,0.9395087,0.644031,0
4,0.6387711,-0.2027177,0.9350756,0.646714,0
4,0.6531754,-0.2059416,0.9314052,0.6495037,0
4,0.6665344,-0.2076923,0.9246085,0.6519558,0
4,0.6805801,-0.2099901,0.9195142,0.6544821,0
4,0.6944885,-0.2107463,0.9120516,0.6577527,0
4,0.7085724,-0.2121918,0.90613,0.660905,0
4,0.7219391,-0.2140656,0.9009421,0.6640223,0
4,0.7362595,-0.2160729,0.8944882,0.6677057,0
4,0.7504883,-0.2182019,0.8883836,0.6712617,0
4,0.7635422,-0.2193328,0.8829182,0.675454,0
4,0.7779999,-0.2205271,0.8771983,0.6790828,0
