n,t,x,y,z,m
39,0,0.03781343,0.3663366,0.3754696,5
39,0.01449585,0.04102963,0.3701478,0.3790182,5
39,0.02868652,0.043872,0.3733438,0.3821287,5
39,0.04238892,0.04632246,0.3793385,0.3847809,5
39,0.05633545,0.04880226,0.383993,0.3873031,5
39,0.0703125,0.05184227,0.3889565,0.3911896,5
39,0.08453369,0.05467314,0.3929853,0.3945965,5
39,0.1036072,0.0561294,0.3981969,0.3972799,5
39,0.1141357,0.05789769,0.4023874,0.3998876,5
39,0.1270752,0.05980468,0.4060185,0.4024035,5
39,0.1403198,0.06089431,0.4087883,0.4050372,5
39,0.1543579,0.06228298,0.4114797,0.4076045,5
39,0.1678162,0.06402993,0.4111586,0.4108919,5
39,0.1816711,0.06581044,0.411959,0.4139645,5
39,0.1953735,0.06823558,0.4106993,0.4175476,5
39,0.2090454,0.07057601,0.4109854,0.4209227,5
39,0.2230835,0.07283694,0.4118699,0.4241396,5
39,0.2366333,0.0752067,0.4108125,0.4281831,5
39,0.256897,0.07747155,0.4109304,0.4319373,5
39,0.2645569,0.0798893,0.4109408,0.4351403,5
39,0.2792358,0.08221841,0.4112242,0.4382368,5
39,0.2936096,0.08448619,0.4115991,0.4412451,5
39,0.3070068,0.08639222,0.4126498,0.4458448,5
39,0.3237915,0.08834106,0.4137389,0.4501119,5
39,0.3342285,0.0905937,0.4133444,0.4563625,5
39,0.3475037,0.09290415,0.4133255,0.461997,5
39,0.3614502,0.09539384,0.412598,0.4686752,5
39,0.3748779,0.09783685,0.412221,0.4746648,5
39,0.3890991,0.1001849,0.4120663,0.480139,5
39,0.4085388,0.1003608,0.4124915,0.4840495,5
39,0.4168091,0.1010725,0.4127657,0.4879931,5
39,0.4313965,0.1022713,0.4125251,0.4906054,5
39,0.4454651,0.1036627,0.4122836,0.4934723,5
39,0.4593811,0.1051781,0.4120905,0.4965435,5
39,0.4731445,0.1088592,0.4104473,0.5015002,5
39,0.4870911,0.1117144,0.4091819,0.505816,5
39,0.5002747,0.1143456,0.4088489,0.5098204,5
39,0.5137329,0.1163903,0.4085421,0.5134442,5
39,0.5309753,0.1182569,0.4082817,0.5169804,5
39,0.5417175,0.1206546,0.4070229,0.5202069,5
39,0.5606995,0.1227202,0.406602,0.5235486,5
39,0.5687561,0.1231562,0.4052867,0.5272286,5
39,0.5817261,0.124257,0.4049918,0.5314103,5
39,0.5954285,0.1239815,0.4043009,0.5351088,5
39,0.6096191,0.1247659,0.4043525,0.5395883,5
39,0.624115,0.12602,0.4049644,0.5444827,5
39,0.6376343,0.1261063,0.4057058,0.5488963,5
39,0.651825,0.1271486,0.4061277,0.5535481,5
39,0.6657104,0.1288248,0.4055697,0.5614874,5
39,0.6793213,0.1308701,0.4044693,0.5684839,5
39,0.6936035,0.1335744,0.4020337,0.5773482,5
39,0.7125854,0.1360894,0.3996061,0.5847081,5
39,0.7210999,0.1383165,0.3972803,0.5908867,5
39,0.7365417,0.1427426,0.3913114,0.6013633,5
39,0.7480774,0.1460475,0.3862178,0.609169,5
39,0.7624512,0.1485754,0.3809961,0.6134533,5
39,0.776001,0.1509308,0.3765528,0.61744,5
39,0.7901001,0.1532695,0.3725922,0.621395,5
39,0.8042603,0.1543589,0.3703668,0.6234456,5
39,0.8179932,0.1557113,0.3679482,0.6260807,5
39,0.8322754,0.1561135,0.3655484,0.6288707,5
39,0.8460999,0.1569148,0.3633942,0.6323743,5
39,0.8652039,0.1586523,0.358987,0.6379267,5
39,0.8741455,0.1603395,0.3555426,0.6438504,5
