n,t,x,y,z,m
6,0,0.1572077,0.8234822,-0.152517,0
6,0.01451111,0.1563702,0.8235993,-0.1502181,0
6,0.02892303,0.1556062,0.8236285,-0.148292,0
6,0.04240417,0.1546353,0.8232918,-0.1470171,0
6,0.05810547,0.1537852,0.8230225,-0.1458134,0
6,0.07038879,0.1533113,0.823198,-0.1444477,0
6,0.08454895,0.152813,0.8233078,-0.1431404,0
6,0.0975647,0.1523002,0.8233857,-0.1418559,0
6,0.111618,0.1517919,0.823385,-0.1406795,0
6,0.1257324,0.151279,0.8234172,-0.1394726,0
6,0.1394577,0.1505559,0.8231698,-0.1388375,0
6,0.1536713,0.149184,0.8227236,-0.1375,0
6,0.1671753,0.149184,0.8227236,-0.1375,0
6,0.1805344,0.1477938,0.8216445,-0.135575,0
6,0.195488,0.1477938,0.8216445,-0.135575,0
6,0.208786,0.1476483,0.8213183,-0.1339166,0
6,0.2229538,0.147489,0.8210786,-0.1322674,0
6,0.2364349,0.1463501,0.8206016,-0.1298644,0
6,0.2505035,0.145304,0.8202953,-0.1274411,0
6,0.2655182,0.1436754,0.8187879,-0.1207714,0
6,0.2779236,0.1436754,0.8187879,-0.1207714,0
6,0.2927017,0.143007,0.8178011,-0.1168023,0
6,0.3058929,0.1406736,0.818386,-0.1124144,0
6,0.3202972,0.1388167,0.8188684,-0.1082908,0
6,0.333786,0.1372754,0.8192761,-0.1044338,0
6,0.347374,0.1330155,0.8216878,-0.0978767,0
6,0.3618546,0.1299204,0.8233734,-0.09211196,0
6,0.3754501,0.1225883,0.8296366,-0.07526253,0
6,0.3898468,0.1225883,0.8296366,-0.07526253,0
6,0.4032593,0.1153865,0.8389885,-0.05795684,0
6,0.4167557,0.1153865,0.8389885,-0.05795684,0
6,0.4310913,0.1124979,0.8420215,-0.05133265,0
6,0.4449158,0.1087124,0.8460312,-0.04639325,0
6,0.4587784,0.1052954,0.849426,-0.04144269,0
6,0.4737854,0.1005429,0.8520675,-0.03680718,0
6,0.4869156,0.0924592,0.8573468,-0.02718017,0
6,0.500145,0.0924592,0.8573468,-0.02718017,0
6,0.5140457,0.08936083,0.8582522,-0.02170137,0
6,0.5283737,0.08608133,0.8596319,-0.01649326,0
6,0.5419464,0.0809741,0.8617092,-0.005745888,0
6,0.5569153,0.0809741,0.8617092,-0.005745888,0
6,0.5699997,0.07625371,0.8609894,-0.001713455,0
6,0.5836182,0.07205653,0.8608335,0.002458096,0
6,0.5978241,0.06817466,0.8610309,0.006746858,0
6,0.611557,0.06454861,0.8612052,0.01040974,0
6,0.6257401,0.06115633,0.8616517,0.01443443,0
6,0.6391754,0.0578537,0.8622584,0.01867995,0
6,0.6536331,0.04841965,0.8638041,0.02675101,0
6,0.6671219,0.04841965,0.8638041,0.02675101,0
6,0.6818924,0.03773689,0.8618159,0.03851044,0
6,0.6955338,0.03773689,0.8618159,0.03851044,0
6,0.7091141,0.03319436,0.8587143,0.04590461,0
6,0.7228928,0.02902579,0.8567681,0.05258191,0
6,0.7363358,0.02737528,0.8509682,0.06172037,0
6,0.750267,0.02495068,0.8471771,0.06962889,0
6,0.7646866,0.02213889,0.8444943,0.07678795,0
6,0.7780228,0.02033412,0.8412735,0.08040738,0
6,0.79245,0.0180307,0.8387752,0.08471254,0
6,0.8058777,0.01599443,0.8353496,0.08651361,0
6,0.8199234,0.01092166,0.8300481,0.09270483,0
6,0.8339386,0.01092166,0.8300481,0.09270483,0
6,0.8473358,0.0102874,0.8253304,0.09441903,0
6,0.8615417,0.008915663,0.8216569,0.09683591,0
6,0.8754349,0.007860422,0.8183274,0.09914407,0
6,0.8913651,0.006389916,0.8151752,0.101838,0
6,0.9033127,0.005173922,0.811214,0.1048378,0
