n,t,x,y,z,m
0,0,0.1254987,0.7712538,0.2258203,17
0,0.01477242,0.1284856,0.7760718,0.2316901,17
0,0.03346634,0.1314293,0.7836642,0.242813,17
0,0.04234505,0.1340863,0.7896198,0.2512941,17
0,0.05782318,0.1343724,0.7964338,0.2629216,17
0,0.07136726,0.1351885,0.8018668,0.2718874,17
0,0.08457184,0.1351081,0.8033497,0.281046,17
0,0.1012897,0.1355949,0.8056315,0.288888,17
0,0.114439,0.1363667,0.8083517,0.2960631,17
0,0.1261902,0.1373531,0.8066301,0.3036023,17
0,0.1393242,0.138361,0.806761,0.3107951,17
0,0.15345,0.1358197,0.8073515,0.3172849,17
0,0.1673222,0.1342571,0.8085304,0.3238956,17
0,0.1805916,0.1335348,0.8106257,0.3305686,17
0,0.1961231,0.1328158,0.8106096,0.3375753,17
0,0.2086754,0.1323372,0.810977,0.3445479,17
0,0.2222424,0.1286232,0.81248,0.3499766,17
0,0.2367725,0.1261098,0.8139628,0.3557727,17
0,0.2502823,0.1234722,0.8145444,0.3627576,17
0,0.2639847,0.1216605,0.8154488,0.3696737,17
0,0.2775402,0.1202676,0.8165703,0.3764982,17
0,0.2925072,0.1210542,0.8132897,0.3834914,17
0,0.305706,0.1212853,0.8112746,0.390299,17
0,0.3194046,0.1216722,0.8086459,0.3996015,17
0,0.3336754,0.1217448,0.8068575,0.4081813,17
0,0.3476048,0.1216511,0.8055899,0.4162107,17
0,0.3620052,0.1225986,0.8011746,0.4270577,17
0,0.3754768,0.1232215,0.7978138,0.4337478,17
0,0.3900852,0.1235824,0.7951678,0.4404629,17
0,0.4041119,0.1237562,0.7929368,0.4472457,17
0,0.4165955,0.1263609,0.7883202,0.4528274,17
0,0.4308605,0.1277311,0.7852184,0.4586116,17
0,0.4446964,0.1286304,0.7826899,0.4646754,17
0,0.4588985,0.1294908,0.7794954,0.4707254,17
0,0.4724941,0.130206,0.7765291,0.4769435,17
0,0.4862328,0.1302776,0.7734892,0.4821956,17
0,0.4999638,0.130322,0.7707988,0.4877843,17
0,0.5143871,0.1299863,0.7685603,0.4905935,17
0,0.528574,0.1298874,0.7659722,0.4941273,17
