n,t,x,y,z,m
28,0,-0.02568078,0.4339767,0.3861214,15
28,0.01513672,-0.02617532,0.4374411,0.3863876,15
28,0.02890015,-0.02660811,0.4419939,0.3884108,15
28,0.04278564,-0.02705562,0.4460742,0.3900444,15
28,0.05615234,-0.02846372,0.4522736,0.3931943,15
28,0.0703125,-0.02979422,0.4572808,0.3953715,15
28,0.08447266,-0.03214759,0.4641316,0.399017,15
28,0.09780884,-0.03402627,0.4698302,0.4018088,15
28,0.1121521,-0.03539109,0.4749428,0.4041872,15
28,0.1260071,-0.03711236,0.4784851,0.4092352,15
28,0.1416931,-0.03858215,0.4822202,0.4132231,15
28,0.1542358,-0.04014057,0.4835976,0.4184303,15
28,0.1671753,-0.04152405,0.4864122,0.422763,15
28,0.181488,-0.04432058,0.4895021,0.424823,15
28,0.1948547,-0.04670042,0.4936175,0.4269955,15
28,0.2093201,-0.04889578,0.4981176,0.4291455,15
28,0.2230225,-0.05287308,0.5019114,0.4333192,15
28,0.2363586,-0.05626684,0.5058209,0.4370833,15
28,0.2508545,-0.06173092,0.5081046,0.4452807,15
28,0.2646484,-0.06603348,0.510519,0.4522375,15
28,0.2843628,-0.07145166,0.5134243,0.4578609,15
28,0.2920532,-0.07616961,0.5165839,0.4624271,15
28,0.3061829,-0.08006608,0.5194392,0.467057,15
28,0.3200073,-0.08341134,0.5216416,0.4709296,15
28,0.334137,-0.08672625,0.5240828,0.4746073,15
28,0.3512573,-0.09018242,0.5251737,0.4794976,15
28,0.3618469,-0.09371632,0.5266194,0.4839563,15
28,0.375061,-0.09725487,0.528116,0.4882406,15
28,0.3891907,-0.1002277,0.5271076,0.4941917,15
28,0.4032288,-0.1031033,0.5264496,0.4999416,15
28,0.4175415,-0.1079958,0.5272901,0.5046674,15
28,0.4366455,-0.1124042,0.5284025,0.5094069,15
28,0.4450684,-0.1164283,0.5294232,0.5142307,15
28,0.4587097,-0.1203542,0.5288059,0.5219758,15
28,0.4727478,-0.1242589,0.5288984,0.5286869,15
28,0.4867859,-0.1286547,0.5251045,0.540481,15
28,0.5003967,-0.1331607,0.5228666,0.5495809,15
28,0.5150146,-0.1360322,0.5171486,0.5577278,15
28,0.528717,-0.1396182,0.5133168,0.5639995,15
28,0.5424805,-0.1436957,0.5104207,0.5689263,15
28,0.5584717,-0.1491159,0.5059131,0.574294,15
28,0.5701599,-0.1538461,0.502369,0.5795392,15
28,0.5899048,-0.1584451,0.4987925,0.5839453,15
28,0.5976563,-0.1626782,0.4955102,0.5887502,15
28,0.6119385,-0.1667899,0.4923348,0.5937657,15
28,0.625885,-0.1711127,0.4888031,0.5961988,15
28,0.6391296,-0.1749895,0.4854772,0.6000617,15
28,0.653656,-0.1778885,0.4823399,0.6010711,15
28,0.667572,-0.1809833,0.4794937,0.6033367,15
28,0.6815186,-0.1838894,0.4752865,0.6056577,15
28,0.6949768,-0.1869012,0.4711887,0.6088427,15
28,0.7090149,-0.1901371,0.4674306,0.6124607,15
28,0.7229309,-0.1940258,0.4612108,0.6185522,15
28,0.7420959,-0.1980072,0.4558229,0.6240965,15
28,0.7518005,-0.2001455,0.4483454,0.6328868,15
28,0.7679749,-0.2026786,0.4418347,0.6403031,15
28,0.77948,-0.2043265,0.4360803,0.6462855,15
28,0.7918701,-0.2066798,0.4314243,0.6516045,15
28,0.8061218,-0.2093128,0.4271432,0.6565833,15
28,0.8196411,-0.211136,0.4208921,0.6611528,15
28,0.8336182,-0.2129542,0.414313,0.6653937,15
28,0.8478394,-0.2130026,0.4082145,0.6671489,15
28,0.8613281,-0.213067,0.4020199,0.6691658,15
