n,t,x,y,z,m
9,0,0.1128076,0.7544069,0.2514787,8
9,0.01461411,0.1183833,0.7500068,0.2743542,8
9,0.02825928,0.122624,0.7471551,0.2904746,8
9,0.04183197,0.129608,0.7425743,0.314032,8
9,0.05593872,0.1345047,0.7398364,0.3305005,8
9,0.06999969,0.1404971,0.7365513,0.3502861,8
9,0.08343124,0.1459078,0.7333337,0.3660757,8
9,0.09851074,0.1509309,0.7301516,0.3800115,8
9,0.1114807,0.1534671,0.735557,0.3893566,8
9,0.1250687,0.1564048,0.7384658,0.3994779,8
9,0.1388855,0.156197,0.7472678,0.4023853,8
9,0.1528168,0.1571296,0.7527505,0.4082164,8
9,0.1669464,0.1586797,0.7570214,0.415546,8
9,0.1806793,0.160157,0.7607158,0.4194661,8
9,0.194664,0.1624089,0.7638418,0.4252727,8
9,0.2084808,0.1623599,0.7655407,0.4299749,8
9,0.2220688,0.1629781,0.767063,0.4360663,8
9,0.2366295,0.1641104,0.7683901,0.4431743,8
9,0.2501564,0.1641104,0.7683901,0.4431743,8
9,0.2639389,0.1658965,0.7599666,0.460321,8
9,0.2779808,0.1661641,0.7540718,0.4654709,8
9,0.2917252,0.1667096,0.7473717,0.4716869,8
9,0.3066177,0.1675244,0.7430795,0.475298,8
