n,t,x,y,z,m
16,0,0.01480234,0.4236126,0.2594119,18
16,0.01470947,0.01571667,0.4252326,0.2597354,18
16,0.02885437,0.01580095,0.4261428,0.2619727,18
16,0.04246521,0.01592636,0.4272063,0.2640383,18
16,0.05873108,0.0160901,0.4283222,0.2659188,18
16,0.07025146,0.0160901,0.4283222,0.2659188,18
16,0.08409119,0.0163182,0.4301237,0.2715192,18
16,0.0975647,0.01627511,0.4315478,0.274266,18
16,0.1111145,0.01631057,0.4329085,0.2768549,18
16,0.124939,0.01631027,0.4351449,0.2797013,18
16,0.1391144,0.01634282,0.437234,0.2824251,18
16,0.1529846,0.01641434,0.4391757,0.2850929,18
16,0.1668701,0.01641434,0.4391757,0.2850929,18
16,0.1806946,0.01760375,0.4427807,0.2927347,18
16,0.1946411,0.01776206,0.4450915,0.2969396,18
16,0.2084808,0.01776415,0.4472144,0.3006863,18
16,0.2256317,0.01776415,0.4472144,0.3006863,18
16,0.2364349,0.01605457,0.4509967,0.3081345,18
16,0.2501831,0.01475877,0.4530146,0.3121931,18
16,0.2648621,0.01475877,0.4530146,0.3121931,18
16,0.2775879,0.01198202,0.4525914,0.3229964,18
16,0.2916718,0.01073629,0.4537062,0.3309876,18
16,0.30513,0.009612143,0.4549082,0.3378251,18
16,0.3192291,0.008603394,0.4561349,0.3437579,18
16,0.3333282,0.005216718,0.4580463,0.351278,18
16,0.3470612,0.002524555,0.4600123,0.3578036,18
16,0.3608704,0.002524555,0.4600123,0.3578036,18
16,0.3748474,-0.007852793,0.4648746,0.3657583,18
16,0.389328,-0.01157463,0.4670366,0.3699196,18
16,0.4025879,-0.01157463,0.4670366,0.3699196,18
16,0.4170685,-0.01345819,0.4694294,0.3820628,18
16,0.4305267,-0.01670015,0.4699174,0.3884487,18
16,0.4443359,-0.01963079,0.4706711,0.3945474,18
16,0.4589386,-0.02357143,0.4684505,0.4006697,18
16,0.4738464,-0.02702773,0.4671995,0.4064971,18
16,0.4865265,-0.03015518,0.4664786,0.4121382,18
16,0.4998016,-0.03564471,0.4624992,0.4187177,18
16,0.5137634,-0.04015124,0.4595669,0.4250126,18
16,0.5279388,-0.04507792,0.4540568,0.431165,18
16,0.5413361,-0.04912585,0.4497389,0.4372174,18
16,0.5560303,-0.05250639,0.4460132,0.4432945,18
16,0.569519,-0.05736142,0.4414085,0.4454753,18
16,0.5834961,-0.06144613,0.4372586,0.4485314,18
16,0.5974121,-0.0652408,0.4336604,0.4507217,18
16,0.6112671,-0.06873733,0.4304439,0.4535995,18
16,0.6253967,-0.07337952,0.428679,0.4547764,18
16,0.6389008,-0.07750934,0.4267379,0.4568468,18
16,0.653244,-0.08145273,0.424777,0.4593681,18
16,0.6670532,-0.08493215,0.4210292,0.4634314,18
16,0.6822968,-0.08860606,0.4181493,0.4674299,18
16,0.6946564,-0.09154129,0.4134258,0.4728456,18
16,0.7082367,-0.09154129,0.4134258,0.4728456,18
16,0.7221222,-0.09841418,0.4061082,0.4823903,18
16,0.736145,-0.09841418,0.4061082,0.4823903,18
16,0.7505493,-0.1074339,0.3990771,0.4869745,18
16,0.7638245,-0.1114001,0.3953829,0.4888711,18
16,0.7778473,-0.1150424,0.3918088,0.4913372,18
16,0.7920532,-0.1176196,0.3899359,0.4944033,18
16,0.8056335,-0.1204125,0.3876164,0.4973885,18
16,0.8197937,-0.1233618,0.3850627,0.5003536,18
