n,t,x,y,z,m
29,0,0.1025128,0.781371,0.2485431,7
29,0.01411438,0.1025087,0.7867944,0.2568321,7
29,0.02825928,0.1008674,0.7940498,0.2730927,7
29,0.04198456,0.0997178,0.8002196,0.2851712,7
29,0.06054688,0.09978831,0.8022242,0.3027955,7
29,0.07082367,0.1001401,0.8052283,0.3164538,7
29,0.08467865,0.1024495,0.802073,0.3309897,7
29,0.09881592,0.1043346,0.8014394,0.3433723,7
29,0.1125259,0.1058287,0.8021529,0.3545198,7
29,0.1259995,0.1101055,0.7961492,0.3713373,7
29,0.1394577,0.112949,0.7933438,0.3853837,7
29,0.1534729,0.1118561,0.7895653,0.3957028,7
29,0.1674881,0.1118247,0.7877831,0.4061947,7
29,0.1808777,0.1141822,0.781649,0.4147638,7
29,0.1945419,0.116111,0.7785503,0.4242337,7
29,0.2091522,0.1178082,0.7766619,0.4340771,7
29,0.2222137,0.1205859,0.7704728,0.4388385,7
29,0.2366333,0.1227015,0.7667761,0.4451947,7
29,0.2501221,0.1244215,0.7642401,0.4525247,7
29,0.2635117,0.1249166,0.7611368,0.4587199,7
29,0.2788773,0.1260921,0.7581663,0.4657211,7
29,0.2914352,0.1265914,0.756049,0.4698584,7
29,0.3055496,0.1279522,0.7531204,0.4748724,7
29,0.3195648,0.1300833,0.748839,0.4797808,7
