n,t,x,y,z,m
31,0,-0.03483164,0.2856326,0.4232017,9
31,0.01364136,-0.03735709,0.287202,0.4276636,9
31,0.02799988,-0.03959268,0.2884626,0.4315347,9
31,0.04124451,-0.04194784,0.2888326,0.4374023,9
31,0.05567932,-0.04410601,0.289285,0.4424436,9
31,0.06974792,-0.0460937,0.2897875,0.4468725,9
31,0.08300781,-0.04873538,0.2912426,0.4512002,9
31,0.0973053,-0.05113012,0.2924974,0.455216,9
31,0.1108704,-0.05455011,0.2939981,0.4598083,9
31,0.1290894,-0.05757189,0.2953245,0.4641096,9
31,0.1411133,-0.06116217,0.2936183,0.4722092,9
31,0.153717,-0.06429946,0.2926487,0.4792103,9
31,0.1677551,-0.06709391,0.2921823,0.4853948,9
31,0.1811676,-0.06942362,0.2919372,0.4920969,9
31,0.1951141,-0.07165962,0.2919442,0.4982305,9
31,0.2086182,-0.07560819,0.2970794,0.502117,9
31,0.221817,-0.07931691,0.3010656,0.5061448,9
31,0.2361603,-0.08259541,0.3040345,0.5104766,9
31,0.2493744,-0.08541787,0.3068872,0.5116776,9
31,0.2632446,-0.08827931,0.3093318,0.5135461,9
31,0.2768555,-0.09125596,0.3139738,0.513036,9
31,0.2906189,-0.09405518,0.3174387,0.5134559,9
31,0.3043671,-0.09654826,0.3194449,0.5162198,9
31,0.3184662,-0.09932214,0.3211694,0.5191058,9
31,0.3326111,-0.1021634,0.3227375,0.522127,9
31,0.3482361,-0.1054716,0.3199359,0.5296092,9
31,0.3609467,-0.1091064,0.3187584,0.5358589,9
31,0.374176,-0.111886,0.3138848,0.5446921,9
31,0.3877258,-0.1150574,0.3114982,0.5518038,9
31,0.4016724,-0.1182383,0.3102609,0.5579287,9
31,0.4154816,-0.1224027,0.3081473,0.5634628,9
31,0.4299469,-0.1260843,0.3069974,0.5688434,9
31,0.4433441,-0.1300552,0.3073689,0.5749647,9
31,0.4570313,-0.1337098,0.3076452,0.5808253,9
31,0.4711914,-0.1363478,0.3074068,0.5839741,9
31,0.4850464,-0.1390997,0.3072429,0.5876297,9
31,0.4992371,-0.1419939,0.3071281,0.5916185,9
31,0.5127258,-0.1446811,0.3089705,0.5948758,9
31,0.5271912,-0.1475953,0.3103344,0.5984616,9
31,0.5406342,-0.1506883,0.3115278,0.602802,9
31,0.5565491,-0.1539048,0.3125258,0.6072227,9
31,0.5690765,-0.1572043,0.3133947,0.6116754,9
31,0.5820007,-0.1597716,0.3145689,0.6149989,9
31,0.5965118,-0.1624998,0.3155967,0.6185853,9
31,0.6101227,-0.1649333,0.3147155,0.6246101,9
31,0.6235504,-0.1675449,0.3142454,0.6302939,9
31,0.6382904,-0.1702614,0.3140736,0.6356891,9
31,0.6517944,-0.1753032,0.3099893,0.6451167,9
31,0.6657715,-0.1796685,0.3072193,0.6532987,9
31,0.6794891,-0.1839689,0.3055748,0.660137,9
31,0.6934509,-0.1877953,0.3040067,0.6662785,9
31,0.7080688,-0.1903651,0.3009033,0.674271,9
31,0.7210541,-0.1930234,0.2980758,0.6812625,9
31,0.7355804,-0.195693,0.2954512,0.6876679,9
31,0.7491608,-0.1973399,0.2909894,0.6906903,9
31,0.765213,-0.1989807,0.2866316,0.6938868,9
