n,t,x,y,z,m
12,0,0.1982678,0.7721649,0.2494615,24
12,0.01494598,0.1985311,0.7752087,0.2515936,24
12,0.02876663,0.1989768,0.7822824,0.2567858,24
12,0.04269409,0.1993697,0.7881559,0.2610284,24
12,0.056633,0.2004349,0.7985135,0.2673571,24
12,0.07054138,0.201221,0.8073449,0.2726612,24
12,0.08439636,0.2032917,0.8231817,0.2797881,24
12,0.09858704,0.2049644,0.835897,0.28555,24
12,0.1122971,0.2064744,0.8469449,0.2904773,24
12,0.1257248,0.2082683,0.8660357,0.2956168,24
12,0.1395836,0.2103722,0.8815268,0.2997028,24
12,0.1534348,0.2126774,0.8951735,0.3032039,24
12,0.1674347,0.2153158,0.9095852,0.3057092,24
12,0.1810837,0.2182441,0.9227676,0.3074577,24
12,0.1951065,0.2182447,0.9341276,0.3100357,24
12,0.2094421,0.2195941,0.9469468,0.3110024,24
12,0.2228203,0.219142,0.9598872,0.3133618,24
12,0.2366714,0.2195573,0.9699352,0.3160084,24
12,0.2505112,0.2203806,0.9788065,0.3183112,24
12,0.2647057,0.2191887,0.984332,0.3226534,24
12,0.2786064,0.2183228,0.9918466,0.3244455,24
12,0.2922935,0.2156027,0.9929324,0.3300608,24
12,0.3069267,0.2137814,0.9957227,0.3344049,24
12,0.3196449,0.2125928,0.9994265,0.3379903,24
12,0.333622,0.2127916,0.9938027,0.3559755,24
12,0.3477669,0.2125595,0.9910372,0.3695465,24
12,0.3614235,0.211073,0.977662,0.3897649,24
12,0.3755608,0.2102665,0.9701437,0.4044713,24
12,0.38937,0.2093698,0.9646447,0.4171892,24
12,0.4031868,0.2092469,0.9510373,0.4318755,24
12,0.4173012,0.2082381,0.9353042,0.4452539,24
12,0.4308739,0.2074449,0.9256964,0.4557548,24
12,0.4486885,0.2072168,0.9148324,0.467806,24
12,0.4584694,0.2070904,0.9017049,0.475993,24
12,0.4745064,0.2066377,0.8929078,0.4833052,24
12,0.4881783,0.2060322,0.885876,0.4906567,24
12,0.5011864,0.2046093,0.8733027,0.497425,24
12,0.5162926,0.2036101,0.8590283,0.5056008,24
12,0.5289955,0.1994934,0.8490543,0.5072352,24
12,0.5428581,0.1964781,0.8413193,0.5098822,24
12,0.5562859,0.1955202,0.836198,0.5120857,24
12,0.5703545,0.1946378,0.8300453,0.5154942,24
12,0.5839119,0.1937306,0.8247346,0.5193818,24
12,0.5974007,0.1945735,0.8187329,0.5222791,24
12,0.6119118,0.1958496,0.8106998,0.526134,24
12,0.6252861,0.1961566,0.8050382,0.5295832,24
12,0.6396065,0.1964326,0.7991414,0.5334079,24
12,0.6529579,0.1967672,0.7930253,0.5374586,24
12,0.6666603,0.1999081,0.7892386,0.5397949,24
12,0.6808815,0.2026556,0.7848388,0.5426262,24
12,0.6946907,0.2025824,0.7826198,0.5445623,24
12,0.7089043,0.2027684,0.779291,0.546968,24
12,0.7231712,0.2026852,0.7779622,0.5471723,24
12,0.7363243,0.2028587,0.7758394,0.547978,24
12,0.7502022,0.203126,0.7732213,0.549175,24
12,0.7638359,0.201566,0.7712804,0.5494841,24
12,0.7781258,0.2006977,0.7691121,0.5501349,24
