n,t,x,y,z,m
21,0,0.3109698,0.8227528,-0.159725,7
21,0.01571655,0.3110666,0.8266203,-0.1557723,7
21,0.0284729,0.3105341,0.8325366,-0.1443871,7
21,0.04187012,0.3101578,0.8370559,-0.135397,7
21,0.05627441,0.3105568,0.8389887,-0.1188141,7
21,0.07000732,0.3107879,0.8414658,-0.1062421,7
21,0.08361816,0.3109434,0.8444124,-0.09607112,7
21,0.09744263,0.3093055,0.8478047,-0.08120018,7
21,0.1112213,0.3083057,0.8512198,-0.06877187,7
21,0.1253052,0.3077848,0.8519197,-0.05218032,7
21,0.1390839,0.3079489,0.854008,-0.03776309,7
21,0.1531372,0.3075427,0.8562241,-0.02368659,7
21,0.1668854,0.3077257,0.8586091,-0.01089633,7
21,0.1807098,0.3078691,0.8608958,0.0008332729,7
21,0.1950378,0.3063716,0.8599235,0.01086634,7
21,0.2088928,0.3051293,0.8596473,0.02049342,7
21,0.2242584,0.3031589,0.8593937,0.02864212,7
21,0.2367096,0.3018985,0.8591356,0.03732586,7
21,0.2502594,0.3012254,0.8587904,0.04651469,7
21,0.2636719,0.3019254,0.856472,0.05372751,7
21,0.2778473,0.3030447,0.8543377,0.06184447,7
21,0.29216,0.3061067,0.8482512,0.0700644,7
21,0.3057861,0.3081464,0.8438839,0.07811379,7
21,0.3194733,0.3093883,0.8399703,0.08311042,7
21,0.3335266,0.3098142,0.8371574,0.08831939,7
21,0.3472595,0.3096808,0.8350073,0.09371108,7
21,0.3612976,0.3092656,0.831863,0.09648424,7
21,0.3751373,0.3089391,0.8290468,0.1000546,7
21,0.3890991,0.3086157,0.8248821,0.1026374,7
21,0.4026337,0.3092626,0.8203782,0.1063291,7
21,0.416687,0.3104783,0.8157912,0.1107309,7
21,0.4324951,0.3128277,0.8066936,0.1175235,7
21,0.4447479,0.3147359,0.7993392,0.1241161,7
21,0.458786,0.315705,0.7922814,0.1294079,7
