n,t,x,y,z,m
16,0,0.1972403,0.7704155,0.2442303,5
16,0.01020813,0.197649,0.7711903,0.244714,5
16,0.02378082,0.1982923,0.7716999,0.2452756,5
16,0.03678894,0.1988649,0.7721395,0.2458149,5
16,0.05046082,0.1988649,0.7721395,0.2458149,5
16,0.06475067,0.1995872,0.7723926,0.2464261,5
16,0.07828522,0.2002224,0.7726361,0.2470032,5
16,0.0919342,0.2011273,0.7727349,0.2477193,5
16,0.1057053,0.2026148,0.7730175,0.2490499,5
16,0.1197433,0.2032079,0.7724219,0.2494326,5
16,0.1334686,0.2032079,0.7724219,0.2494326,5
16,0.1513443,0.2037454,0.771992,0.2497661,5
16,0.1612778,0.2038231,0.7714425,0.2499686,5
16,0.1765518,0.2042742,0.7699639,0.250383,5
16,0.1891479,0.2045876,0.7689719,0.2505688,5
16,0.2027359,0.2049053,0.7680061,0.2507396,5
16,0.2165985,0.2045447,0.767427,0.2506289,5
16,0.2303619,0.2042766,0.7668537,0.2505482,5
16,0.2447205,0.2039952,0.7665986,0.2504952,5
16,0.2577286,0.2037451,0.7663278,0.2504632,5
16,0.2724915,0.2034979,0.7660517,0.2504413,5
16,0.2858658,0.2030199,0.7661645,0.2501947,5
16,0.3043747,0.2025352,0.7662616,0.2499546,5
16,0.3133087,0.2023888,0.7666838,0.2496802,5
16,0.3274689,0.2022396,0.7670513,0.2494236,5
16,0.3414154,0.2020875,0.7673688,0.2491801,5
16,0.3551102,0.2021604,0.7676142,0.248985,5
16,0.3693466,0.2022044,0.7678254,0.2487926,5
16,0.3847351,0.2022036,0.7680485,0.2486455,5
16,0.3968048,0.2021869,0.7682487,0.2485026,5
16,0.4112473,0.2022572,0.7683327,0.2483659,5
16,0.4248734,0.2022986,0.7684003,0.2482156,5
16,0.4389725,0.2023165,0.7684539,0.2480534,5
16,0.4570313,0.2023781,0.7684468,0.2479442,5
16,0.4665604,0.2024166,0.7684119,0.2478272,5
16,0.4845657,0.2024775,0.7680423,0.2476961,5
16,0.4940491,0.2027147,0.76732,0.2473703,5
16,0.5101089,0.2027147,0.76732,0.2473703,5
16,0.5237427,0.2028818,0.766978,0.2471903,5
16,0.5371323,0.2028818,0.766978,0.2471903,5
16,0.5512466,0.2030347,0.7666165,0.2470016,5
16,0.5644608,0.2031677,0.7665244,0.2467899,5
16,0.5781403,0.2033469,0.7665209,0.2462675,5
16,0.5928116,0.2034027,0.76658,0.2459553,5
16,0.6110992,0.2034658,0.7666012,0.2456503,5
16,0.6192627,0.2034394,0.766646,0.2453336,5
16,0.6335983,0.203441,0.7666604,0.2450299,5
16,0.6478043,0.2037787,0.766448,0.2448364,5
16,0.6610489,0.204113,0.7661923,0.2446388,5
16,0.674614,0.2045295,0.7657793,0.2444282,5
16,0.6887894,0.204924,0.7653566,0.2442065,5
16,0.7032471,0.2053006,0.7649329,0.2439787,5
16,0.7162323,0.2055467,0.7642162,0.2439956,5
16,0.7305603,0.2057637,0.7635554,0.2439874,5
16,0.7443542,0.2056453,0.7627767,0.2438009,5
16,0.7578354,0.205518,0.7620003,0.2435996,5
16,0.7723618,0.2053879,0.7612011,0.2434853,5
16,0.7855225,0.2052713,0.760474,0.2433662,5
16,0.8012772,0.2051626,0.7597957,0.2432373,5
16,0.8134308,0.204882,0.7595949,0.243038,5
16,0.8275452,0.2046461,0.7594017,0.2428588,5
16,0.8414154,0.2040601,0.7595497,0.2425192,5
16,0.8550415,0.2035812,0.7596128,0.2422163,5
16,0.8699646,0.2030491,0.7597615,0.241922,5
16,0.883049,0.2025896,0.7599366,0.2416777,5
16,0.8965607,0.2021706,0.7601237,0.241466,5
16,0.9108658,0.2018251,0.7603158,0.2413577,5
16,0.9245224,0.2015119,0.7605605,0.2412606,5
16,0.9386826,0.201214,0.7608252,0.2411663,5
16,0.9526749,0.2010722,0.7608725,0.2410673,5
16,0.9667435,0.200917,0.7609259,0.2409589,5
16,0.980217,0.2008667,0.7610036,0.2408969,5
16,0.9938965,0.2007876,0.7611029,0.2408222,5
