n,t,x,y,z,m
10,0,0.1238104,0.8048473,0.27541,0
10,0.01413727,0.126089,0.8080071,0.2817448,0
10,0.02841187,0.1278564,0.8106214,0.2867938,0
10,0.04249573,0.1295327,0.8127706,0.2952179,0
10,0.05625916,0.1310797,0.8148377,0.3020107,0
10,0.06990814,0.1317403,0.8173294,0.3089637,0
10,0.08333588,0.1327845,0.8195286,0.3150587,0
10,0.09754181,0.1350809,0.8207347,0.3215564,0
10,0.1110458,0.1371735,0.8220541,0.3274754,0
10,0.1251755,0.1391544,0.8234591,0.3330451,0
10,0.1387482,0.1400805,0.8225045,0.3409906,0
10,0.1530075,0.1412598,0.8223503,0.3482044,0
10,0.1667862,0.1405531,0.8220649,0.3572544,0
10,0.1822052,0.140543,0.8222984,0.3653727,0
10,0.1948318,0.1409422,0.8228261,0.3728332,0
10,0.208313,0.1391953,0.821715,0.3793389,0
10,0.222496,0.1383939,0.8213483,0.3857804,0
10,0.2360916,0.1380861,0.8200917,0.3955197,0
10,0.2500229,0.1380128,0.8195984,0.4042253,0
10,0.2643356,0.1380404,0.8194321,0.4122157,0
10,0.2776566,0.1374438,0.819011,0.4210742,0
10,0.2920151,0.1370084,0.8187352,0.4291421,0
10,0.3059082,0.1346385,0.8182532,0.437991,0
10,0.3192215,0.1330566,0.8179349,0.4461119,0
10,0.3332596,0.1289903,0.8201765,0.4527841,0
10,0.3473663,0.1262024,0.8211818,0.4594656,0
10,0.3613129,0.1240816,0.8215904,0.4661008,0
10,0.3748627,0.1216016,0.8219981,0.4720629,0
10,0.3910446,0.1196373,0.8222166,0.4782713,0
10,0.403038,0.1155891,0.8239949,0.4831401,0
10,0.41642,0.1127244,0.8250017,0.4886593,0
10,0.431015,0.1104663,0.8256669,0.4945403,0
10,0.4444962,0.1092473,0.8235805,0.4987206,0
10,0.4589767,0.1081657,0.8224307,0.5035775,0
10,0.4722061,0.1108444,0.8159424,0.5112146,0
10,0.4862595,0.1123645,0.8113713,0.5183876,0
10,0.5001373,0.1131623,0.8079044,0.5261293,0
10,0.5137405,0.1135357,0.8052573,0.5334811,0
10,0.5281982,0.1137068,0.8030578,0.5405239,0
10,0.5416336,0.1143734,0.802996,0.547444,0
10,0.5554123,0.1145551,0.80217,0.5539222,0
