n,t,x,y,z,m
16,0,0.03325099,0.8612677,0.2048408,12
16,0.01425171,0.03350669,0.8679042,0.2105237,12
16,0.02844238,0.03198439,0.8780696,0.2202371,12
16,0.0424118,0.03121728,0.8861781,0.2277996,12
16,0.05700684,0.02937692,0.8969792,0.2396351,12
16,0.06986237,0.02819526,0.9056453,0.2486828,12
16,0.08357239,0.02689528,0.909063,0.2630324,12
16,0.09709167,0.02602482,0.9135396,0.2740695,12
16,0.1115799,0.0253365,0.9184611,0.2834249,12
16,0.1251755,0.02230906,0.9177615,0.2960343,12
16,0.1391678,0.02024651,0.9193752,0.3068691,12
16,0.1528931,0.02024651,0.9193752,0.3068691,12
16,0.167305,0.01250988,0.9155236,0.3322659,12
16,0.18116,0.01026464,0.9155376,0.3435615,12
16,0.1948624,0.008674085,0.9106494,0.3580785,12
16,0.2088089,0.007333457,0.9083011,0.3708778,12
16,0.2224274,0.006547868,0.9006014,0.3876354,12
16,0.2362595,0.007227182,0.8927048,0.402965,12
16,0.2502899,0.007080078,0.8891686,0.4161601,12
16,0.2652969,0.005651951,0.8818103,0.4318517,12
16,0.2779922,0.00424087,0.8775934,0.4457828,12
16,0.2915878,0.002837718,0.8720386,0.454432,12
16,0.3058548,0.001456082,0.8681359,0.4639992,12
16,0.3194122,0.001456082,0.8681359,0.4639992,12
16,0.3339386,-0.0002520084,0.8579242,0.4843034,12
16,0.3476257,0.0001883507,0.8522574,0.4954746,12
16,0.3612595,0.0001305342,0.8438237,0.4996583,12
16,0.3755188,0.0001933575,0.8367282,0.5057623,12
16,0.3891296,0.0003691912,0.8304071,0.5095856,12
16,0.4033813,-0.0002062321,0.8256422,0.5149184,12
16,0.416626,-0.001093805,0.8214362,0.5212023,12
