n,t,x,y,z,m
38,0,0.2607025,0.8438368,-0.08043343,1
38,0.01229858,0.2591652,0.8539951,-0.0701741,1
38,0.02600098,0.2550149,0.8666879,-0.05050528,1
38,0.04022217,0.2514734,0.8766681,-0.03620344,1
38,0.05332947,0.2483972,0.8851287,-0.02484095,1
38,0.06733704,0.2442211,0.8933019,-0.006266654,1
38,0.08113098,0.24108,0.9010624,0.01171917,1
38,0.09475708,0.2356306,0.9047856,0.03708002,1
38,0.1091309,0.2319924,0.9100472,0.05482879,1
38,0.1231079,0.2292284,0.9157296,0.06971923,1
38,0.1368408,0.224647,0.9140419,0.09448791,1
38,0.1506958,0.2204696,0.9169045,0.1115125,1
38,0.1646576,0.2171462,0.905751,0.144304,1
38,0.1786346,0.2125164,0.9042899,0.1646391,1
38,0.1925964,0.2125885,0.88916,0.1847271,1
38,0.2084351,0.2101668,0.8835528,0.1994547,1
38,0.2202301,0.2076557,0.8806221,0.2132142,1
38,0.2337952,0.2079694,0.865941,0.2249686,1
38,0.247879,0.2098399,0.8538406,0.238503,1
38,0.2617798,0.2183411,0.8322816,0.2508054,1
38,0.2757111,0.2202858,0.8215417,0.2611829,1
38,0.2898712,0.2212949,0.8130592,0.2716087,1
38,0.3038177,0.2251982,0.8018427,0.2725879,1
38,0.3171234,0.230325,0.7891834,0.2758842,1
38,0.3313751,0.2339733,0.7782497,0.2722709,1
38,0.345459,0.2374294,0.7674588,0.2708414,1
38,0.3591766,0.2387602,0.7618091,0.2667174,1
