n,t,x,y,z,m
15,0,0.2677064,0.8255839,-0.09955369,1
15,0.01443481,0.2713212,0.8273003,-0.09192657,1
15,0.02839661,0.2745856,0.8289417,-0.08604148,1
15,0.04229736,0.2806953,0.8333201,-0.07383037,1
15,0.05573273,0.2859578,0.8367208,-0.06432948,1
15,0.06993103,0.2954508,0.8419243,-0.04054108,1
15,0.08374023,0.3027416,0.846364,-0.02299711,1
15,0.09893036,0.3084744,0.8503308,-0.009152681,1
15,0.1112442,0.3187593,0.8582689,0.01490027,1
15,0.124794,0.3284495,0.8654449,0.03453112,1
15,0.138649,0.3410693,0.8717318,0.05210704,1
15,0.1527328,0.3514475,0.8779567,0.06573856,1
15,0.1670303,0.3609213,0.8841594,0.07754624,1
15,0.1811218,0.3713806,0.8848729,0.09373531,1
15,0.19487,0.3808197,0.8873483,0.1068438,1
15,0.2085724,0.3875574,0.8866879,0.1179176,1
15,0.222374,0.3946383,0.88776,0.1277709,1
15,0.2364197,0.4021401,0.8896489,0.1369212,1
15,0.2503281,0.4063137,0.8848107,0.1468726,1
15,0.2647095,0.4120434,0.8824557,0.156259,1
15,0.2779388,0.4112988,0.874679,0.1629011,1
15,0.2920227,0.4136415,0.86929,0.1695559,1
15,0.3076096,0.4123459,0.85857,0.1756746,1
15,0.3197708,0.4135113,0.8504759,0.1817612,1
15,0.3337097,0.4162381,0.844025,0.1878431,1
15,0.3473511,0.416096,0.8276604,0.1961065,1
15,0.3615341,0.417894,0.8166798,0.2039755,1
15,0.3749084,0.4160776,0.8000326,0.2100944,1
