n,t,x,y,z,m
4,0,-0.3817192,0.8232659,-0.1564028,7
4,0.01467896,-0.383901,0.8238276,-0.1529342,7
4,0.02869415,-0.3857381,0.8242553,-0.1498814,7
4,0.04247284,-0.3891655,0.826802,-0.1450396,7
4,0.05638504,-0.3891655,0.826802,-0.1450396,7
4,0.07026291,-0.3957817,0.833331,-0.1358423,7
4,0.08399963,-0.3989918,0.8369222,-0.1316639,7
4,0.09795761,-0.4036576,0.8422787,-0.1263615,7
4,0.11483,-0.4075692,0.8465164,-0.1218606,7
4,0.1257629,-0.411122,0.8501478,-0.1180546,7
4,0.1403923,-0.4138589,0.8563339,-0.114253,7
4,0.152771,-0.4138589,0.8563339,-0.114253,7
4,0.166687,-0.4192011,0.8676476,-0.1078819,7
4,0.1806679,-0.4217896,0.8727019,-0.1050282,7
4,0.1943855,-0.4243563,0.8763076,-0.1020522,7
4,0.2086716,-0.4268275,0.879687,-0.09904581,7
4,0.2221794,-0.4292467,0.8829373,-0.0959895,7
4,0.2368011,-0.430903,0.8821803,-0.09085701,7
4,0.2501488,-0.4329721,0.8831527,-0.08645001,7
4,0.2638054,-0.4343752,0.881205,-0.08103257,7
4,0.2787094,-0.4361995,0.8812289,-0.07625005,7
4,0.291996,-0.4361995,0.8812289,-0.07625005,7
4,0.305954,-0.4410941,0.8800413,-0.0668022,7
4,0.3194847,-0.4438177,0.879564,-0.06208757,7
4,0.333519,-0.4475502,0.879684,-0.05578333,7
4,0.3482857,-0.4509204,0.8801829,-0.05000168,7
4,0.3610687,-0.4526775,0.8800972,-0.04442453,7
4,0.3753128,-0.4546849,0.8802463,-0.03930229,7
4,0.3892899,-0.4568166,0.8805382,-0.03440103,7
4,0.4029922,-0.4587549,0.8812576,-0.03156334,7
4,0.4171295,-0.4607311,0.8818522,-0.02832797,7
4,0.4307976,-0.4627327,0.8836979,-0.02709481,7
4,0.4450798,-0.464764,0.8852572,-0.02511954,7
4,0.4588394,-0.4668279,0.886637,-0.02260125,7
4,0.4728737,-0.4687557,0.8872194,-0.02009392,7
4,0.4866257,-0.4707652,0.8880122,-0.01722896,7
4,0.5000801,-0.4726791,0.8872114,-0.01251948,7
4,0.5145683,-0.4747309,0.8869658,-0.007937163,7
4,0.5288277,-0.4768614,0.8870913,-0.003471047,7
4,0.5425529,-0.478314,0.8848885,0.002001166,7
4,0.5574646,-0.478314,0.8848885,0.002001166,7
4,0.5702858,-0.4811045,0.8816361,0.01437926,7
4,0.5838394,-0.4824488,0.8798341,0.02073649,7
4,0.5977287,-0.4837036,0.8786812,0.0268074,7
4,0.612175,-0.4850332,0.8773534,0.03225249,7
4,0.6256866,-0.4864042,0.8760387,0.03729621,7
4,0.6394615,-0.4875737,0.8752648,0.04079434,7
4,0.6533508,-0.4888419,0.8744433,0.04448095,7
4,0.6672516,-0.4901009,0.8735454,0.04716593,7
4,0.6808929,-0.4915059,0.8728434,0.05025336,7
4,0.6954308,-0.4930199,0.8722342,0.05367795,7
4,0.7091103,-0.4942585,0.8715492,0.05498773,7
4,0.7225609,-0.4942585,0.8715492,0.05498773,7
4,0.7369003,-0.4967659,0.8692713,0.05741549,7
4,0.7507782,-0.4980114,0.8678225,0.05863741,7
4,0.7653351,-0.4994683,0.8648453,0.05931708,7
4,0.7804871,-0.5009044,0.8621411,0.06048694,7
4,0.7923241,-0.5023838,0.8597779,0.06205443,7
4,0.8063507,-0.5058221,0.8557835,0.06139907,7
4,0.8196564,-0.5084571,0.8524712,0.06177118,7
4,0.8341141,-0.5120357,0.8480078,0.06349766,7
4,0.8484917,-0.5147132,0.8438298,0.06562868,7
4,0.8625259,-0.5172732,0.8370219,0.06970584,7
4,0.8767891,-0.5193034,0.8312271,0.07348123,7
4,0.8891983,-0.5210408,0.8261563,0.07671562,7
4,0.902565,-0.5225493,0.821942,0.0798949,7
4,0.9169426,-0.5240559,0.8180113,0.08268467,7
4,0.9308434,-0.525685,0.8143651,0.08566135,7
4,0.9453087,-0.5273769,0.8107165,0.08821788,7
4,0.9586868,-0.5290282,0.8070964,0.09060135,7
4,0.974102,-0.5300511,0.8048932,0.09117353,7
4,0.9865646,-0.5310787,0.8020933,0.09171656,7
4,1.000343,-0.5311495,0.7977346,0.09333801,7
4,0,-0.5475651,0.7664332,0.08012193,7
4,0.01288605,-0.5487407,0.7670121,0.08212724,7
4,0.02682877,-0.5499085,0.7667651,0.08332741,7
