n,t,x,y,z,m
37,0,-0.05523276,0.8058608,-0.06449574,31
37,0.01611328,-0.05497044,0.8078822,-0.0604507,31
37,0.02867126,-0.05524474,0.8103194,-0.05466105,31
37,0.04133606,-0.0554167,0.812429,-0.04963137,31
37,0.05554199,-0.0555101,0.8142613,-0.04524116,31
37,0.06990051,-0.05697715,0.8161024,-0.04030612,31
37,0.08277893,-0.0581221,0.8176923,-0.03594923,31
37,0.09698486,-0.05831087,0.8187323,-0.02948613,31
37,0.1108246,-0.05852157,0.8197036,-0.02380809,31
37,0.1248016,-0.0588752,0.820086,-0.01674992,31
37,0.1388702,-0.05915147,0.8205342,-0.01045464,31
37,0.1530609,-0.05937612,0.8208314,-0.004580006,31
37,0.1669159,-0.06065989,0.8208896,0.00134477,31
37,0.1799011,-0.06165165,0.821138,0.006922096,31
37,0.1943054,-0.06254244,0.8230275,0.0105125,31
37,0.2080841,-0.06329888,0.8247812,0.01436976,31
37,0.223465,-0.06398118,0.8264811,0.01841712,31
37,0.2362366,-0.06473923,0.8275633,0.02114832,31
37,0.2494049,-0.06548125,0.8286671,0.02414638,31
37,0.2630157,-0.06474465,0.827208,0.02950954,31
37,0.2772522,-0.06459719,0.8265678,0.03409097,31
37,0.291275,-0.06502545,0.8255411,0.03962612,31
37,0.3050079,-0.0656445,0.8250133,0.04471233,31
37,0.3187866,-0.066311,0.8247229,0.04953161,31
37,0.3334503,-0.06746429,0.8239107,0.05503312,31
37,0.3469086,-0.06864125,0.8231742,0.06010544,31
37,0.361084,-0.06845826,0.820451,0.06620795,31
37,0.3746643,-0.06858343,0.8183603,0.07177582,31
37,0.388504,-0.06885153,0.8166639,0.07703125,31
37,0.4023743,-0.06866747,0.8141023,0.08446965,31
37,0.4162445,-0.06867081,0.8120407,0.09130335,31
37,0.4329681,-0.07057768,0.8114305,0.09609428,31
37,0.4441833,-0.07163578,0.8105167,0.1013883,31
37,0.4575958,-0.0732066,0.8115,0.1062514,31
37,0.4720306,-0.07413507,0.8115313,0.1115873,31
37,0.4855804,-0.0748769,0.8112803,0.1169875,31
37,0.4994812,-0.07480556,0.8104182,0.1231966,31
37,0.5134888,-0.07487077,0.8094757,0.1291924,31
37,0.5275879,-0.07521105,0.8082943,0.1355573,31
37,0.5410767,-0.0755434,0.8071703,0.1416092,31
37,0.5552063,-0.07622033,0.8076723,0.1453812,31
37,0.5695801,-0.07674152,0.8076583,0.1495154,31
37,0.5829926,-0.07716912,0.8073632,0.1539491,31
37,0.5972443,-0.07674867,0.8064859,0.1578685,31
37,0.6110229,-0.07651603,0.8057293,0.1619057,31
37,0.6246033,-0.0764668,0.8041877,0.168237,31
37,0.6410522,-0.07673627,0.8034286,0.1741065,31
37,0.6524963,-0.0770973,0.8029726,0.1796884,31
37,0.6665344,-0.07783949,0.8017499,0.1849999,31
37,0.6798096,-0.07850319,0.8008891,0.1901636,31
37,0.6940765,-0.07957453,0.801173,0.1940286,31
37,0.7079315,-0.08034629,0.8009304,0.1981343,31
37,0.7215118,-0.08098376,0.8004758,0.2023995,31
37,0.7360229,-0.0810017,0.8003102,0.2067102,31
37,0.7496796,-0.08110583,0.7998314,0.2110708,31
