n,t,x,y,z,m
11,0,0.1104151,0.7505363,0.2302936,14
11,0.01395416,0.1123825,0.7495655,0.2370819,14
11,0.02841568,0.1180698,0.744981,0.2551131,14
11,0.04202271,0.1222913,0.7417377,0.2682122,14
11,0.05558014,0.1285228,0.7381846,0.2888677,14
11,0.06992722,0.1328551,0.7356023,0.3033065,14
11,0.08312988,0.1391573,0.7319025,0.3252387,14
11,0.0970993,0.1438436,0.7297612,0.3406467,14
11,0.1111679,0.1475428,0.7272937,0.3535134,14
11,0.1247673,0.1461961,0.7354678,0.3570725,14
11,0.1391563,0.1465164,0.7399407,0.3630378,14
11,0.1573563,0.1462554,0.7461563,0.364195,14
11,0.1668434,0.1468844,0.7504357,0.3679795,14
11,0.1832504,0.1478806,0.7552707,0.3713751,14
11,0.1960144,0.1496077,0.7588444,0.3765188,14
11,0.2096405,0.1514107,0.7621108,0.3824461,14
11,0.2226219,0.1555089,0.7617459,0.3925789,14
11,0.2366943,0.1587888,0.7626181,0.401747,14
11,0.2503281,0.1623526,0.7621531,0.4114849,14
11,0.2641716,0.165467,0.7624103,0.4206616,14
11,0.2782936,0.1683865,0.7631304,0.429457,14
11,0.2922707,0.1677862,0.7645713,0.4347514,14
11,0.3054848,0.1684224,0.7660208,0.4408417,14
11,0.3192024,0.1685346,0.7656071,0.4484822,14
11,0.3334885,0.1695006,0.7659928,0.4561303,14
11,0.3467712,0.1677918,0.7659906,0.4614998,14
11,0.3610535,0.1674021,0.7664025,0.4674205,14
11,0.3748665,0.167608,0.7670526,0.4737594,14
11,0.3895493,0.165823,0.7689155,0.4747822,14
11,0.4023285,0.1647263,0.7702472,0.4772368,14
11,0.4189072,0.162955,0.7701999,0.4795965,14
11,0.4308777,0.1615833,0.7702628,0.4827758,14
11,0.4440575,0.1576807,0.769979,0.4822815,14
11,0.4578247,0.154674,0.7698242,0.4827354,14
11,0.4723969,0.1521343,0.7698318,0.4838718,14
11,0.4856377,0.1498667,0.7699862,0.4855462,14
11,0.5001602,0.1448346,0.7729958,0.4847319,14
11,0.5134506,0.1389622,0.7761877,0.4832506,14
11,0.5271492,0.1341061,0.7783892,0.4826644,14
11,0.5412369,0.1301981,0.7799633,0.4827761,14
11,0.5550766,0.1276776,0.7802972,0.484505,14
11,0.5696487,0.1251034,0.780674,0.4863029,14
11,0.5829735,0.1246775,0.777603,0.4894401,14
11,0.5985451,0.1236944,0.7754185,0.4923266,14
11,0.6111717,0.122373,0.7738148,0.4950934,14
11,0.6248932,0.1221943,0.7690824,0.4986749,14
