n,t,x,y,z,m
19,0,0.1182532,0.7557809,0.2413778,29
19,0.01481628,0.1227867,0.7547352,0.252326,29
19,0.02931976,0.1263413,0.7540079,0.2607903,29
19,0.04740143,0.1321154,0.7494769,0.2802291,29
19,0.0562439,0.1365338,0.7463576,0.2943297,29
19,0.07236481,0.1388077,0.7459554,0.3105264,29
19,0.08567047,0.1411958,0.7453231,0.3230872,29
19,0.09864044,0.1436259,0.7445854,0.3338414,29
19,0.1129837,0.1426222,0.7489716,0.340816,29
19,0.1263504,0.1430529,0.7511569,0.3486005,29
19,0.1400757,0.1412716,0.7570726,0.3509324,29
19,0.154747,0.1407651,0.7610316,0.3552508,29
19,0.1677933,0.1410516,0.763619,0.3610114,29
19,0.1815872,0.141691,0.7677264,0.3638746,29
19,0.1951675,0.141691,0.7677264,0.3638746,29
19,0.2094727,0.146372,0.7718936,0.3765474,29
19,0.2226257,0.1496323,0.7732713,0.3847387,29
19,0.2374649,0.1510089,0.7749466,0.3902004,29
19,0.2507401,0.1525126,0.7767593,0.3960818,29
19,0.2646103,0.154094,0.7786723,0.4022671,29
19,0.2783661,0.155924,0.7791036,0.4111301,29
19,0.2922134,0.1577688,0.7801219,0.4194628,29
19,0.3065948,0.1576354,0.7779407,0.4270259,29
19,0.3199234,0.1580599,0.7770612,0.434299,29
19,0.3339005,0.1593487,0.7751641,0.4428446,29
19,0.3479996,0.160752,0.7737403,0.4511455,29
19,0.3627167,0.1622773,0.7724448,0.4593439,29
19,0.3761673,0.1634692,0.7705879,0.4671582,29
19,0.3896713,0.1647913,0.7688248,0.4749637,29
19,0.4034042,0.1659225,0.7669482,0.4793482,29
