n,t,x,y,z,m
7,0,0.08976114,0.7686175,0.2165822,27
7,0.01459885,0.08866614,0.7691445,0.2203184,27
7,0.02958679,0.08777136,0.7696704,0.2236288,27
7,0.04293823,0.08654124,0.7693357,0.229047,27
7,0.05609894,0.0854699,0.7692916,0.2338107,27
7,0.06980515,0.08450431,0.7694284,0.2380313,27
7,0.08382416,0.08339489,0.7686289,0.2431065,27
7,0.09762955,0.08234924,0.7681934,0.2476605,27
7,0.1116562,0.08187574,0.7670887,0.2531846,27
7,0.1255798,0.08126539,0.766439,0.2581466,27
7,0.139576,0.08058411,0.7660776,0.2627199,27
7,0.1529503,0.07927662,0.7671577,0.2662757,27
7,0.1669235,0.07683045,0.7694903,0.2689045,27
7,0.1812401,0.07470942,0.7712226,0.2717187,27
7,0.194973,0.07278413,0.7726172,0.2746949,27
7,0.2088242,0.07098573,0.773814,0.277801,27
7,0.2228355,0.07098573,0.773814,0.277801,27
7,0.2375679,0.06848532,0.7757179,0.2852214,27
7,0.2501106,0.06733495,0.7768247,0.2892999,27
7,0.2640648,0.06612134,0.7777811,0.2932687,27
7,0.2780838,0.06620646,0.7743359,0.3015229,27
7,0.2915535,0.06596708,0.7718062,0.3088927,27
7,0.3060951,0.06534004,0.7701632,0.3145785,27
7,0.3198433,0.06534004,0.7701632,0.3145785,27
7,0.3336449,0.06394053,0.7678505,0.3247938,27
7,0.3472939,0.06257141,0.7671212,0.3298999,27
7,0.3615112,0.06131333,0.7664483,0.3348499,27
7,0.3784103,0.06006855,0.7651492,0.3412645,27
7,0.3892059,0.05886883,0.7639781,0.3472642,27
7,0.4057541,0.05665892,0.7633982,0.3515598,27
7,0.4190216,0.05477923,0.7627926,0.3559647,27
7,0.4322014,0.05308187,0.7621817,0.3604688,27
7,0.4470253,0.05055338,0.7630504,0.3641315,27
7,0.45961,0.04831934,0.763529,0.36806,27
7,0.4732361,0.04625583,0.7637659,0.3721814,27
7,0.4869995,0.04625583,0.7637659,0.3721814,27
7,0.5009842,0.04360646,0.7654845,0.3792912,27
7,0.5145569,0.04215926,0.7664306,0.3828982,27
7,0.5279922,0.04067075,0.7671335,0.3866801,27
7,0.5422745,0.04072386,0.766036,0.3921503,27
7,0.5560684,0.04039973,0.7651865,0.3974267,27
7,0.5695763,0.03878152,0.7649818,0.4002976,27
7,0.5838356,0.03724378,0.764819,0.4034301,27
7,0.5977669,0.03573161,0.7646834,0.406777,27
7,0.6119041,0.03439897,0.7645372,0.4103065,27
7,0.6254349,0.0330416,0.7644261,0.4139546,27
7,0.6397514,0.03245014,0.7629954,0.4173153,27
7,0.654213,0.03245014,0.7629954,0.4173153,27
7,0.6669655,0.0311079,0.7605064,0.4244506,27
7,0.6808853,0.02977759,0.7591901,0.4274183,27
7,0.6944389,0.02851564,0.7579559,0.4305445,27
7,0.7089844,0.02865708,0.7548001,0.4348728,27
7,0.7226639,0.02850217,0.7521566,0.4390733,27
7,0.7368927,0.02807766,0.7499503,0.4431349,27
7,0.749939,0.02840215,0.74761,0.4486402,27
7,0.7640038,0.02684975,0.7472816,0.4500194,27
7,0.7783432,0.02556884,0.7468483,0.4518156,27
7,0.7916031,0.02556884,0.7468483,0.4518156,27
7,0.8061562,0.02439731,0.7469101,0.456705,27
7,0.8197708,0.0241614,0.7472436,0.4595946,27
7,0.8334427,0.02376813,0.7474421,0.4625885,27
7,0.847805,0.02349609,0.7477893,0.4627311,27
7,0.8627243,0.02328271,0.7479379,0.4632772,27
7,0.8756371,0.02377325,0.7474026,0.4656332,27
7,0.8888321,0.02413905,0.7468063,0.4682456,27
7,0.9032097,0.02348626,0.7463335,0.4706841,27
7,0.9168892,0.02293587,0.7457952,0.4733078,27
