n,t,x,y,z,m
6,0,0.09405434,0.7656965,0.229726,28
6,0.01483917,0.09384888,0.7672017,0.235226,28
6,0.02975845,0.09375143,0.7684792,0.2399584,28
6,0.04240799,0.09485453,0.7679003,0.2489284,28
6,0.05651474,0.09568137,0.7677022,0.2563694,28
6,0.06999207,0.09630442,0.767818,0.262687,28
6,0.08388901,0.09835649,0.7684451,0.2737454,28
6,0.09758759,0.09981197,0.7691206,0.282742,28
6,0.1115761,0.1014751,0.767898,0.2970343,28
6,0.1302528,0.1027097,0.7673889,0.3082303,28
6,0.1391525,0.1027097,0.7673889,0.3082303,28
6,0.1546478,0.1051696,0.7649277,0.3306213,28
6,0.1684685,0.1061924,0.7644008,0.3397255,28
6,0.1816521,0.1070648,0.7645996,0.3477898,28
6,0.1960945,0.1079853,0.7646559,0.3557512,28
6,0.2097855,0.1098835,0.7630035,0.3664472,28
6,0.2235985,0.1115182,0.761746,0.3762816,28
6,0.2376213,0.1115182,0.761746,0.3762816,28
6,0.2509041,0.1142792,0.7585017,0.3855773,28
6,0.2644806,0.1163313,0.7562279,0.3945043,28
6,0.2778854,0.1179694,0.7544913,0.4032457,28
6,0.2927055,0.1210679,0.7510153,0.4201272,28
6,0.3075562,0.122844,0.7499233,0.4245454,28
6,0.3195,0.1239257,0.7493803,0.4301567,28
6,0.3336143,0.1247472,0.7489879,0.4365273,28
6,0.3474617,0.1257546,0.7515048,0.4424089,28
6,0.3612213,0.1266495,0.7526472,0.4485899,28
6,0.3750534,0.1266495,0.7526472,0.4485899,28
6,0.3892899,0.1252833,0.7531112,0.4510147,28
6,0.4028473,0.1251011,0.7531037,0.454411,28
6,0.4169502,0.1252947,0.7529457,0.4586119,28
6,0.4322548,0.1242378,0.7534755,0.4678169,28
6,0.4466438,0.1227627,0.7525458,0.472765,28
6,0.4581871,0.1223651,0.7514037,0.4778916,28
6,0.4720078,0.1223651,0.7514037,0.4778916,28
6,0.4861412,0.1222058,0.7464772,0.4879822,28
