n,t,x,y,z,m
4,0,-0.02127796,0.8131207,-0.08878534,31
4,0.01470184,-0.01789743,0.8156863,-0.08249824,31
4,0.02874756,-0.0146842,0.8180198,-0.07721387,31
4,0.0423584,-0.009499967,0.8218589,-0.06943059,31
4,0.0574646,-0.004832804,0.8252002,-0.06274082,31
4,0.07023621,0.0006019473,0.8278564,-0.05506456,31
4,0.08411407,0.005348206,0.8302654,-0.04831454,31
4,0.09785461,0.01065493,0.8305788,-0.03875791,31
4,0.1118698,0.01558942,0.8312795,-0.0304243,31
4,0.1254959,0.02008629,0.8322191,-0.02297059,31
4,0.1391068,0.02433783,0.8309562,-0.01562014,31
4,0.153389,0.02804017,0.8302681,-0.008842736,31
4,0.1688004,0.03087324,0.8280967,-0.002395153,31
4,0.1813583,0.03430343,0.8262666,0.004056424,31
4,0.1948242,0.03821349,0.8247632,0.01048085,31
4,0.2084885,0.04175347,0.8228213,0.01494128,31
4,0.222374,0.04495937,0.8211937,0.01956326,31
4,0.2361679,0.04840583,0.8207459,0.02353364,31
4,0.2506943,0.05173707,0.8204876,0.02772066,31
4,0.2642212,0.05506366,0.8202507,0.03208509,31
4,0.2779541,0.05982673,0.8215424,0.03853941,31
4,0.2920761,0.06432903,0.822577,0.0447517,31
4,0.3058929,0.0671736,0.8226042,0.05121189,31
4,0.3200378,0.0703119,0.8228546,0.05740002,31
4,0.3336792,0.07091475,0.8224639,0.06240302,31
4,0.352066,0.07230407,0.8225744,0.06745553,31
4,0.3617325,0.07414955,0.8229096,0.07263562,31
4,0.3779526,0.07489038,0.8222514,0.07739046,31
4,0.3909683,0.0759874,0.8223426,0.08218631,31
4,0.4041901,0.07765555,0.819728,0.08795804,31
4,0.4180679,0.07940227,0.8182923,0.09354383,31
4,0.4314575,0.08329123,0.815809,0.0990817,31
4,0.4456711,0.08644193,0.8148502,0.1044062,31
4,0.4589844,0.08943027,0.8143837,0.1097615,31
4,0.4727783,0.09225911,0.8136112,0.1142232,31
4,0.4867477,0.09493607,0.8137375,0.1188777,31
4,0.5000763,0.09874886,0.8138878,0.1253826,31
4,0.5148087,0.1022942,0.8142599,0.1316307,31
4,0.5282974,0.1056633,0.814711,0.1376136,31
4,0.5414429,0.109102,0.8137679,0.1429617,31
4,0.5561218,0.1124665,0.8130848,0.1481759,31
4,0.5695267,0.1156155,0.8100842,0.1538291,31
4,0.5850067,0.1189626,0.8074874,0.1591858,31
4,0.597374,0.1204914,0.8050393,0.1635918,31
4,0.6114426,0.122426,0.8029801,0.1678935,31
4,0.6251755,0.1245481,0.801098,0.1721183,31
4,0.6385651,0.1218669,0.7994056,0.1710807,31
