n,t,x,y,z,m
9,0,0.08748484,0.7703744,0.1986706,7
9,0.01464081,0.08835709,0.7708516,0.2029555,7
9,0.02852631,0.0902968,0.7693086,0.2103903,7
9,0.0425415,0.09170938,0.768362,0.2165223,7
9,0.05661774,0.09275782,0.7678062,0.221612,7
9,0.07080078,0.09452838,0.7666417,0.2298585,7
9,0.08371735,0.095743,0.7658477,0.2366509,7
9,0.09799957,0.09527802,0.7638555,0.2440657,7
9,0.1160049,0.09502989,0.7623714,0.2504112,7
9,0.1251755,0.09471351,0.7596479,0.257215,7
9,0.141716,0.09453827,0.7575318,0.2632895,7
9,0.1545105,0.0944584,0.7557628,0.2688906,7
9,0.1685638,0.09507531,0.7547188,0.2740259,7
9,0.1818161,0.09547758,0.7536393,0.2789813,7
9,0.1955261,0.0949893,0.7551035,0.2815263,7
9,0.2118988,0.09463668,0.7557857,0.2845101,7
9,0.2228241,0.09516239,0.7548293,0.2885506,7
9,0.2365341,0.09560347,0.7539158,0.2927924,7
9,0.2501373,0.09599257,0.7530383,0.297182,7
9,0.2637329,0.09619683,0.7531155,0.3030568,7
9,0.2779541,0.09641677,0.7528995,0.3087442,7
9,0.2916412,0.09673053,0.7521468,0.3146439,7
9,0.3059464,0.09703934,0.7512857,0.3202266,7
9,0.3190536,0.09735012,0.7503642,0.3255547,7
9,0.3336868,0.09665912,0.7531762,0.3270862,7
9,0.3481827,0.09625399,0.7549273,0.3292256,7
9,0.3607025,0.09594887,0.7567469,0.3320339,7
9,0.3748932,0.09566492,0.7583275,0.3351526,7
9,0.3887787,0.09444606,0.7609477,0.3371385,7
9,0.4029236,0.09342563,0.7632208,0.339478,7
9,0.4166794,0.09253567,0.7650971,0.3420903,7
9,0.4304428,0.09247559,0.7647197,0.3459305,7
9,0.4445419,0.09228659,0.7645602,0.3497861,7
9,0.4584732,0.09203935,0.7645501,0.3536322,7
9,0.4729462,0.09176666,0.7646421,0.3574499,7
9,0.4863663,0.08993101,0.7652406,0.3602955,7
9,0.5002441,0.08971608,0.7646064,0.3664339,7
9,0.5141373,0.0895623,0.7640125,0.3722017,7
9,0.5280533,0.08865905,0.7640586,0.3762195,7
9,0.541687,0.08791602,0.7640408,0.3801687,7
9,0.5567551,0.08727837,0.7640762,0.3840922,7
9,0.5705261,0.08676648,0.7650808,0.3868999,7
9,0.5833817,0.08628279,0.7659398,0.3899247,7
9,0.5974655,0.08621299,0.7647694,0.3931553,7
9,0.6115189,0.08602858,0.763967,0.3965005,7
9,0.6250381,0.08593553,0.7637659,0.399235,7
9,0.639389,0.0857358,0.7635546,0.4021248,7
9,0.6531906,0.08546895,0.7633501,0.4051591,7
9,0.6671371,0.0851084,0.7627194,0.4081955,7
9,0.680748,0.08474743,0.7621579,0.4113517,7
9,0.6947708,0.08402932,0.7627961,0.4144999,7
9,0.7093124,0.08336818,0.7632177,0.4177093,7
9,0.7225342,0.08249289,0.7641175,0.4204891,7
9,0.7370605,0.08169341,0.7648215,0.4233397,7
9,0.7506409,0.08093679,0.7653855,0.426245,7
9,0.7653351,0.07979929,0.7673662,0.4269334,7
9,0.7781448,0.07879245,0.7689197,0.4279015,7
9,0.7919235,0.07785803,0.7701466,0.4291064,7
9,0.8062515,0.07783717,0.7701398,0.4302615,7
9,0.819725,0.07766062,0.7701914,0.4315662,7
9,0.8336639,0.07780391,0.7695447,0.4340303,7
9,0.8476181,0.0777033,0.7691954,0.4366045,7
9,0.8611298,0.07734245,0.7681578,0.4386491,7
9,0.8754349,0.07696855,0.7673445,0.4407476,7
9,0.8893661,0.07658988,0.7666862,0.4428942,7
9,0.9035568,0.07618546,0.7649443,0.4458594,7
9,0.9173737,0.07575822,0.7634938,0.4487776,7
9,0.9312744,0.07491261,0.7625338,0.4523101,7
9,0.9447861,0.07408571,0.7617945,0.4556773,7
9,0.9588547,0.0733059,0.7612543,0.4588858,7
9,0.9742889,0.07300925,0.7609119,0.4611244,7
9,0.9867783,0.07264435,0.7606711,0.4633822,7
9,1.000771,0.0719462,0.760632,0.464792,7
9,1.014473,0.07128489,0.7606136,0.4663548,7
9,1.028168,0.07147843,0.7604446,0.4672734,7
9,1.042412,0.07158905,0.7602779,0.4683203,7
9,1.056396,0.0716297,0.7601117,0.4694877,7
9,1.070587,0.07212532,0.7600765,0.4711326,7
9,1.08387,0.07244855,0.7599963,0.4728768,7
9,1.097763,0.07184583,0.7598072,0.4747875,7
9,1.112038,0.07152408,0.7594458,0.4768417,7
9,1.125778,0.07104182,0.7592528,0.4781584,7
9,1.139694,0.07067043,0.7590047,0.4795299,7
