n,t,x,y,z,m
36,0,-0.01857018,0.2094505,0.3707783,1
36,0.0138092,-0.01902014,0.2153683,0.3760042,1
36,0.02828979,-0.02276111,0.2253371,0.3835659,1
36,0.04170227,-0.02542877,0.2318304,0.3888775,1
36,0.05580139,-0.02742505,0.2363288,0.3928054,1
36,0.06959534,-0.03195196,0.2410479,0.3994872,1
36,0.08297729,-0.03527528,0.2454029,0.4047978,1
36,0.09736633,-0.04087526,0.2497416,0.4118016,1
36,0.1110077,-0.04515988,0.2544241,0.4175102,1
36,0.1268616,-0.05245692,0.2574994,0.4252853,1
36,0.1386414,-0.05816603,0.2613267,0.431619,1
36,0.1525421,-0.06284899,0.2650883,0.4372123,1
36,0.1665497,-0.07114559,0.2664967,0.442828,1
36,0.1805725,-0.0778113,0.2685497,0.4481486,1
36,0.1945038,-0.08601063,0.2662483,0.4535103,1
36,0.2081146,-0.09290355,0.2654629,0.4587065,1
36,0.2217255,-0.09904855,0.2654796,0.4638287,1
36,0.2362671,-0.1058323,0.2638275,0.4665437,1
36,0.2501678,-0.1122002,0.2627128,0.469952,1
36,0.2642212,-0.1188522,0.2597649,0.4733058,1
36,0.2780762,-0.1251824,0.2578987,0.4772607,1
36,0.292099,-0.1328116,0.2530763,0.4820059,1
36,0.3052826,-0.1400499,0.2490662,0.4867882,1
36,0.3193054,-0.1470525,0.2454991,0.4914836,1
36,0.3355103,-0.1515498,0.2447055,0.4923106,1
36,0.3467102,-0.1563975,0.2439758,0.4944534,1
36,0.3606415,-0.1590159,0.2429353,0.4959256,1
36,0.3742676,-0.1621618,0.2416159,0.4985433,1
36,0.3882904,-0.1655489,0.2396847,0.5037751,1
36,0.401947,-0.1690372,0.2370415,0.5093615,1
36,0.4160614,-0.1724989,0.2339149,0.5151317,1
36,0.4302979,-0.174096,0.2277746,0.5241488,1
36,0.4438171,-0.1764425,0.2229816,0.5319996,1
36,0.4582062,-0.1774688,0.2156077,0.5425674,1
36,0.4719543,-0.179629,0.2103207,0.5515039,1
36,0.4853973,-0.1824736,0.2064087,0.5593528,1
36,0.4998322,-0.1830925,0.2021813,0.5669165,1
36,0.513504,-0.1846744,0.1986109,0.5739552,1
36,0.5275421,-0.1839751,0.1959856,0.575131,1
36,0.5429535,-0.1840529,0.193055,0.5775099,1
36,0.555069,-0.1842235,0.192224,0.5769133,1
36,0.5695953,-0.1846017,0.1908405,0.5773331,1
36,0.5827942,-0.1851252,0.1890607,0.5784603,1
36,0.5972748,-0.1862839,0.1902143,0.5776001,1
36,0.6110229,-0.1871507,0.1904314,0.5773272,1
36,0.6247864,-0.1875825,0.1896444,0.5791292,1
36,0.6387024,-0.1884447,0.1882096,0.5811704,1
36,0.6522369,-0.1891465,0.1874919,0.5853134,1
36,0.6663513,-0.190113,0.185858,0.589242,1
36,0.6801758,-0.1911705,0.1839283,0.5929904,1
36,0.6948242,-0.1913573,0.182031,0.5970082,1
36,0.7081451,-0.1916758,0.179975,0.6007321,1
36,0.7216797,-0.1919617,0.1784441,0.6033266,1
