n,t,x,y,z,m
14,0,-0.02936143,0.6307032,0.2339038,7
14,0.0134964,-0.0368169,0.6416814,0.2422515,7
14,0.02775574,-0.04109877,0.6509014,0.2469205,7
14,0.04177094,-0.04658306,0.6592287,0.2574367,7
14,0.05526733,-0.050381,0.6650025,0.2642651,7
14,0.07000732,-0.05766428,0.6696606,0.2750972,7
14,0.08306122,-0.06259465,0.6744484,0.2828125,7
14,0.09797668,-0.06636602,0.6792828,0.2889689,7
14,0.1109009,-0.0737046,0.6816113,0.2980761,7
14,0.1242065,-0.07951087,0.6849649,0.3060276,7
14,0.1381302,-0.08936012,0.6822803,0.3154993,7
14,0.152298,-0.09665531,0.6835262,0.3247672,7
14,0.1669312,-0.1027173,0.6867575,0.3340709,7
14,0.18116,-0.1106874,0.6876839,0.3432775,7
14,0.1934814,-0.1174614,0.6903591,0.3526179,7
14,0.2093506,-0.1249658,0.6908038,0.361902,7
14,0.2218552,-0.1320055,0.6918213,0.371318,7
14,0.2356644,-0.1387125,0.6902613,0.3792855,7
14,0.2493134,-0.1449761,0.6892036,0.3874951,7
14,0.2632141,-0.150841,0.690003,0.3957601,7
14,0.2770538,-0.1586885,0.6876827,0.405075,7
14,0.291008,-0.1657006,0.6869562,0.4139247,7
14,0.3053207,-0.1716309,0.6837416,0.419783,7
14,0.3187256,-0.1768867,0.6794243,0.4266655,7
14,0.3326263,-0.1824319,0.6785254,0.4334883,7
14,0.3470001,-0.1874742,0.6755272,0.4361798,7
14,0.3606186,-0.1925554,0.6736434,0.4402962,7
14,0.3742828,-0.1964061,0.6684129,0.4443869,7
14,0.3882751,-0.200727,0.6648355,0.4492424,7
14,0.4026108,-0.2046206,0.6564948,0.4593845,7
14,0.417305,-0.2087581,0.6489809,0.4684853,7
14,0.4300613,-0.2127287,0.6415073,0.4766676,7
14,0.4444275,-0.2153084,0.6298456,0.4884526,7
14,0.4576111,-0.2185033,0.6214616,0.4985521,7
14,0.4718323,-0.2210075,0.6123166,0.5058099,7
14,0.4855499,-0.2238402,0.6048408,0.5131709,7
