n,t,x,y,z,m
0,0,0.02974623,0.449971,0.2779646,2
0,0.01540375,0.03167564,0.4517799,0.2805792,2
0,0.02884674,0.033319,0.453257,0.2828597,2
0,0.0430069,0.03617948,0.4553109,0.2867845,2
0,0.05613327,0.03844213,0.4571678,0.2899459,2
0,0.07224274,0.04054779,0.4596455,0.2936248,2
0,0.08423996,0.04232687,0.4616879,0.296779,2
0,0.09742355,0.04391873,0.4634413,0.2995656,2
0,0.1118088,0.04633695,0.4647104,0.3036431,2
0,0.1253014,0.04838836,0.465809,0.3071584,2
0,0.1393738,0.05066961,0.4674001,0.3107497,2
0,0.1532364,0.05259615,0.4686325,0.3138729,2
0,0.1667976,0.05634636,0.4674524,0.3192855,2
0,0.1808357,0.0596329,0.4667227,0.3241222,2
0,0.1946907,0.0625959,0.4663167,0.3284987,2
0,0.2090607,0.06577015,0.4638022,0.3343275,2
0,0.2225075,0.06885761,0.4620312,0.3397021,2
0,0.2365456,0.07239479,0.4606303,0.3456265,2
0,0.25037,0.07574838,0.4595981,0.3510512,2
0,0.2640495,0.07892853,0.4588345,0.3560578,2
0,0.2789459,0.08283758,0.458826,0.3625575,2
0,0.2920113,0.08647656,0.4587913,0.3684218,2
0,0.3060265,0.08971393,0.4587914,0.3739451,2
0,0.3195572,0.09290969,0.4587254,0.3791855,2
0,0.3335152,0.0972231,0.4588333,0.3871228,2
0,0.3476753,0.1012539,0.4588298,0.3943224,2
0,0.3615723,0.1050678,0.4587723,0.4009347,2
0,0.3756981,0.1087989,0.4604317,0.4068578,2
0,0.3890305,0.1123566,0.4613906,0.4125754,2
0,0.4036636,0.114682,0.4637298,0.4172128,2
0,0.416954,0.1170769,0.4650585,0.4218983,2
0,0.4308281,0.1197073,0.4661155,0.426671,2
0,0.4451065,0.1230556,0.4652242,0.4315723,2
0,0.4582214,0.1259127,0.46406,0.4362409,2
0,0.4730148,0.1282172,0.4624565,0.4391739,2
0,0.4874687,0.1304736,0.4608759,0.4422126,2
0,0.4998665,0.1317329,0.4601886,0.4439963,2
0,0.5141296,0.1333804,0.4594832,0.446142,2
0,0.5282211,0.1355819,0.4589251,0.4487678,2
0,0.5423355,0.1371871,0.45957,0.4515043,2
0,0.5558281,0.1391568,0.460169,0.4545428,2
0,0.5698051,0.1423745,0.4612015,0.4592347,2
0,0.5835152,0.1455442,0.4622638,0.4639152,2
0,0.5971794,0.1488822,0.4632719,0.4686644,2
0,0.6117668,0.152105,0.4639575,0.4728705,2
0,0.6255302,0.1555672,0.4646681,0.4771887,2
0,0.6391296,0.1593625,0.4640334,0.482218,2
0,0.6529961,0.1630332,0.4637327,0.4870409,2
0,0.6669655,0.1675292,0.4610613,0.4938538,2
0,0.6808128,0.1714213,0.4591528,0.4998857,2
0,0.6955948,0.1750761,0.4576762,0.5053784,2
0,0.7092857,0.1772578,0.4564142,0.5093502,2
0,0.7224541,0.1795577,0.4554653,0.5132148,2
0,0.7363739,0.1802848,0.4546182,0.5155889,2
0,0.7502251,0.1815466,0.4539177,0.5182885,2
0,0.7676544,0.183123,0.4533463,0.5212471,2
0,0.7784042,0.1827503,0.4530622,0.5226259,2
0,0.793293,0.183333,0.4525299,0.5245746,2
0,0.8076897,0.182263,0.4515003,0.5252771,2
0,0.8209572,0.1817694,0.4505376,0.5263911,2
0,0.8340569,0.1789017,0.4497304,0.5265256,2
0,0.848423,0.1766412,0.4489612,0.5270938,2
0,0.8619003,0.1748608,0.4482432,0.5280262,2
0,0.8756981,0.1724983,0.4479598,0.5286647,2
0,0.8894958,0.1705912,0.4476367,0.5295931,2
0,0.9043732,0.168946,0.4468407,0.5305349,2
0,0.9165916,0.1675684,0.4461313,0.5316443,2
0,0.9305687,0.1663769,0.445488,0.5328765,2
0,0.944767,0.1664703,0.4456419,0.5340686,2
0,0.9581947,0.1664681,0.4457213,0.5352896,2
0,0.9728317,0.1684062,0.4455427,0.5367187,2
0,0.9863319,0.1700091,0.44532,0.5380815,2
0,0.999794,0.1740407,0.4440206,0.5401974,2
0,1.014111,0.1770471,0.4430153,0.542024,2
0,1.027504,0.1812695,0.4409002,0.5436063,2
0,1.042156,0.1842619,0.4394517,0.5448529,2
0,1.055141,0.1865697,0.4382646,0.5458937,2
0,1.069157,0.1908684,0.4344721,0.5471519,2
0,1.083118,0.1938071,0.4315225,0.5477332,2
0,1.096977,0.1961992,0.4291083,0.5480853,2
0,1.112556,0.2016619,0.4231387,0.5493023,2
0,1.124962,0.206036,0.4192741,0.5502949,2
