n,t,x,y,z,m
16,0,0.09959471,0.7728109,0.1999979,24
16,0.0146637,0.09962386,0.7751223,0.2034965,24
16,0.02861786,0.09928238,0.7807907,0.2095837,24
16,0.0426178,0.09902346,0.7856133,0.2146799,24
16,0.05641937,0.09832317,0.7934737,0.2216967,24
16,0.07028961,0.0977838,0.7999016,0.2274061,24
16,0.08431244,0.09674346,0.808391,0.2353008,24
16,0.09755707,0.09597999,0.8153131,0.2416657,24
16,0.1117096,0.09537685,0.8212186,0.2470638,24
16,0.1268539,0.09386414,0.8264609,0.2534392,24
16,0.1391754,0.09268218,0.8313119,0.2590173,24
16,0.1533279,0.09151196,0.834403,0.2661048,24
16,0.1669922,0.09050488,0.8377576,0.272361,24
16,0.1811218,0.08960384,0.8412554,0.278134,24
16,0.195137,0.08958864,0.8418589,0.2860009,24
16,0.2090912,0.08935583,0.84341,0.2930346,24
16,0.2228622,0.09090489,0.8415563,0.303577,24
16,0.2366638,0.09176654,0.8412854,0.3126396,24
16,0.2507172,0.09120572,0.8410034,0.3206396,24
16,0.2643585,0.09070504,0.8416513,0.328034,24
16,0.2783966,0.09028816,0.8427594,0.3351456,24
16,0.2922897,0.08843285,0.8436535,0.3421332,24
16,0.3065491,0.08708328,0.8452917,0.3490821,24
16,0.3197632,0.08601987,0.8426779,0.3585663,24
16,0.3348389,0.08530563,0.8414752,0.3673255,24
16,0.3479462,0.08489323,0.8409959,0.3756622,24
16,0.3613205,0.08302927,0.8405089,0.3840913,24
16,0.3755035,0.08152217,0.8406215,0.3921314,24
16,0.3894501,0.08176714,0.8384383,0.4006288,24
16,0.4030228,0.08184344,0.8371062,0.408844,24
16,0.4175644,0.08183843,0.8361926,0.4169003,24
16,0.4310303,0.08167756,0.833644,0.4202935,24
16,0.4454498,0.08155543,0.831692,0.4247994,24
16,0.4586868,0.0819115,0.8297617,0.4275667,24
16,0.4726868,0.08210295,0.8281069,0.431298,24
16,0.4870224,0.08214772,0.8266127,0.4357537,24
16,0.5004349,0.08148456,0.8228259,0.4410137,24
16,0.5146103,0.0809586,0.8196977,0.4466856,24
16,0.528511,0.07863373,0.8198584,0.4463996,24
16,0.5430908,0.07703269,0.819512,0.4473725,24
16,0.5560913,0.07680714,0.8165742,0.4493591,24
16,0.5696945,0.07645893,0.8137993,0.4519288,24
16,0.5838242,0.07598627,0.811141,0.4549627,24
16,0.5975571,0.07572323,0.8070505,0.4565457,24
16,0.6121292,0.07549113,0.8033867,0.4586681,24
16,0.6257172,0.07587528,0.7961823,0.462893,24
16,0.6393204,0.07607007,0.789997,0.4672272,24
16,0.656662,0.07613629,0.7846844,0.4714427,24
16,0.6675491,0.07650727,0.7791388,0.4735849,24
16,0.6839828,0.07681596,0.7743413,0.4760425,24
16,0.6972733,0.07900929,0.7685301,0.4780378,24
16,0.7107849,0.08057266,0.7635137,0.4802751,24
16,0.7241058,0.08159423,0.7598082,0.4815548,24
