n,t,x,y,z,m
9,0,0.09020621,0.7715229,0.1956,27
9,0.01423645,0.08908701,0.7742975,0.197683,27
9,0.02861023,0.08811134,0.7766587,0.1996993,27
9,0.0418396,0.08661985,0.7809162,0.202891,27
9,0.0559082,0.08534056,0.7844409,0.2057891,27
9,0.06954956,0.08351564,0.7877655,0.209624,27
9,0.08392334,0.08201498,0.7906613,0.2129504,27
9,0.09733582,0.0807026,0.7932836,0.2158269,27
9,0.1181793,0.07835311,0.7937767,0.2195651,27
9,0.1241302,0.0764662,0.7949318,0.2228914,27
9,0.1392212,0.07437748,0.7952993,0.2270417,27
9,0.1531677,0.07257855,0.7963585,0.2307518,27
9,0.1666718,0.07114673,0.7956666,0.2353682,27
9,0.1802368,0.06973326,0.7958896,0.2394985,27
9,0.1939697,0.06835824,0.7966321,0.2432938,27
9,0.2073059,0.06800556,0.797639,0.2470149,27
9,0.2207794,0.06740427,0.7989425,0.2505678,27
9,0.234848,0.06602633,0.8002067,0.254438,27
9,0.2486267,0.06464857,0.8015608,0.2581636,27
9,0.2620087,0.06327546,0.8029304,0.2617756,27
9,0.2758026,0.06103206,0.8059603,0.2646031,27
9,0.290802,0.05899692,0.8085608,0.2675304,27
9,0.3029633,0.0569182,0.8102236,0.271894,27
9,0.3169708,0.05490601,0.8119408,0.2760167,27
9,0.3308563,0.05301172,0.8096297,0.2836047,27
9,0.3443298,0.0511564,0.808137,0.2903524,27
9,0.3585663,0.04937577,0.8072137,0.2963497,27
9,0.3723297,0.04724079,0.8018079,0.3064027,27
9,0.3857727,0.04533011,0.7983366,0.3148244,27
9,0.399704,0.04427499,0.7977983,0.3213614,27
9,0.4136047,0.0430181,0.7966727,0.3273943,27
9,0.4280853,0.04157078,0.79577,0.3311622,27
9,0.4414673,0.04011804,0.7947671,0.3352741,27
9,0.4558411,0.03863579,0.7938294,0.3396488,27
9,0.4695282,0.03677249,0.7970035,0.3425356,27
9,0.4826508,0.03490406,0.7994328,0.3459818,27
9,0.4984131,0.03470075,0.7992166,0.3509989,27
9,0.5109406,0.03470075,0.7992166,0.3509989,27
9,0.5244904,0.03320009,0.7990911,0.3609112,27
9,0.5387421,0.03190595,0.800132,0.3648612,27
9,0.5525818,0.03066593,0.8009943,0.3690309,27
9,0.5667877,0.03110826,0.7981986,0.3754957,27
9,0.5802307,0.03120703,0.7960023,0.38172,27
9,0.5947723,0.03103048,0.7942212,0.387663,27
9,0.6084137,0.03103048,0.7942212,0.387663,27
9,0.6218567,0.03115213,0.7947958,0.3918595,27
9,0.6358032,0.03105509,0.7949747,0.3961897,27
9,0.6496277,0.03233856,0.7940084,0.4026564,27
9,0.6638794,0.03344131,0.7922786,0.4147072,27
9,0.677536,0.03344131,0.7922786,0.4147072,27
9,0.6918945,0.03245217,0.7912307,0.4203075,27
9,0.7067566,0.03275704,0.7903016,0.422952,27
9,0.7189026,0.03298992,0.7894187,0.4260489,27
9,0.733429,0.03250563,0.7875838,0.4291229,27
9,0.7472382,0.03210872,0.7858674,0.4325646,27
9,0.7611542,0.03205794,0.7825559,0.4371025,27
9,0.7751312,0.03203106,0.7795798,0.4417131,27
9,0.7890167,0.03202945,0.7768952,0.4462889,27
9,0.8024139,0.03259879,0.7740896,0.4489379,27
9,0.8165894,0.03304291,0.7715694,0.4518724,27
9,0.8306885,0.0334779,0.7700157,0.4544151,27
9,0.8443146,0.03383178,0.7684979,0.4571935,27
9,0.8583832,0.03328508,0.7689185,0.4576353,27
9,0.8724518,0.03290302,0.7689713,0.4584936,27
9,0.8863831,0.0325821,0.7688292,0.4596793,27
9,0.8999329,0.03226966,0.7685664,0.4611638,27
9,0.9151306,0.03108215,0.7685755,0.4619174,27
9,0.9281921,0.0306223,0.7683032,0.4614607,27
9,0.9416351,0.03027576,0.7679262,0.461264,27
9,0.9555664,0.02995658,0.7675067,0.4612322,27
9,0.9696503,0.03006732,0.7663704,0.4618148,27
9,0.9833221,0.02975631,0.7654396,0.4625385,27
9,0.9979095,0.03042376,0.7630452,0.4641228,27
9,1.01149,0.03042376,0.7630452,0.4641228,27
9,1.02475,0.03050494,0.759495,0.4676735,27
9,1.038986,0.02987415,0.755913,0.4695276,27
9,1.052612,0.02958506,0.7528985,0.4715592,27
9,1.066727,0.02869934,0.7506027,0.4732003,27
