n,t,x,y,z,m
36,0,0.02525896,0.4000314,0.2433704,8
36,0.0138855,0.0255475,0.4024086,0.2446717,8
36,0.02728271,0.02598929,0.4081705,0.247068,8
36,0.04107666,0.02657682,0.4132613,0.2492371,8
36,0.05490112,0.02668136,0.4224924,0.2527752,8
36,0.06906128,0.02688867,0.42937,0.2551585,8
36,0.08230591,0.02713448,0.4346483,0.2568639,8
36,0.09906006,0.02686179,0.4415889,0.2600632,8
36,0.1103516,0.02678925,0.4480999,0.2628335,8
36,0.1239929,0.02679175,0.4524486,0.2668534,8
36,0.1386414,0.02694911,0.4581688,0.2707214,8
36,0.1521912,0.02657449,0.4629698,0.2747806,8
36,0.1665039,0.02623522,0.4664681,0.2778674,8
36,0.1799316,0.02592885,0.4692822,0.2804766,8
36,0.1936035,0.02610838,0.4702445,0.2835292,8
36,0.2080688,0.02619827,0.4732691,0.2867613,8
36,0.2212219,0.02622527,0.4761722,0.2902909,8
36,0.2357788,0.02628493,0.4791206,0.2937034,8
36,0.2492676,0.02636755,0.4820175,0.2969393,8
36,0.2627563,0.02628446,0.4861273,0.3022146,8
36,0.2771912,0.02648276,0.4902541,0.3074138,8
36,0.2908936,0.02629393,0.4955386,0.3153946,8
36,0.3074341,0.02602559,0.5003637,0.3221347,8
36,0.3190002,0.02476442,0.5050998,0.3288579,8
36,0.3329468,0.02406448,0.509429,0.3350429,8
36,0.3466187,0.023462,0.5135093,0.3406206,8
36,0.3601379,0.02413231,0.5140642,0.3511974,8
36,0.3747864,0.02445787,0.5155323,0.3601708,8
36,0.3881226,0.02521187,0.511981,0.372501,8
36,0.4022217,0.02594209,0.5102081,0.3831496,8
36,0.4159851,0.02651793,0.5095823,0.3925024,8
36,0.4299622,0.02637857,0.5031867,0.4012683,8
36,0.4455261,0.02650422,0.4989207,0.4094838,8
36,0.4583435,0.02520692,0.4932668,0.417005,8
36,0.4727783,0.02424169,0.4891669,0.4242708,8
36,0.48526,0.02345562,0.4859949,0.4313509,8
36,0.4992065,0.02267104,0.4801462,0.4406634,8
36,0.5159912,0.02171195,0.4754652,0.4490792,8
36,0.5270081,0.0214349,0.4685491,0.4589378,8
36,0.5411682,0.02094764,0.4625224,0.4676043,8
36,0.5549316,0.01954275,0.4551293,0.4742166,8
36,0.5689697,0.01843435,0.448965,0.4809189,8
36,0.5823669,0.01754361,0.4435142,0.4877131,8
36,0.5963745,0.01605135,0.4368647,0.4931802,8
36,0.6106262,0.01482934,0.4310686,0.4991229,8
36,0.6239319,0.01607287,0.424843,0.5048069,8
36,0.6386414,0.01637536,0.4192872,0.5104769,8
36,0.6521301,0.01747376,0.4126125,0.5179927,8
36,0.6660767,0.01769429,0.4064324,0.5248122,8
36,0.6800537,0.01766038,0.4004939,0.5313054,8
36,0.6936646,0.01739651,0.3953978,0.5348977,8
36,0.7081604,0.01709342,0.390097,0.5389232,8
36,0.7236938,0.01558435,0.3853809,0.5410872,8
36,0.7357178,0.01490259,0.3804209,0.5442901,8
36,0.7493286,0.01443046,0.3753553,0.5480689,8
