n,t,x,y,z,m
25,0,0.1055189,0.7551908,0.2242106,20
25,0.0145874,0.1060943,0.7554354,0.2278349,20
25,0.02793884,0.1070868,0.7550339,0.2328049,20
25,0.04197693,0.1080053,0.7547457,0.23724,20
25,0.0557251,0.1078885,0.7550982,0.2418875,20
25,0.06956482,0.1078642,0.7553757,0.2461115,20
25,0.08369446,0.1079003,0.7556106,0.2500233,20
25,0.09724426,0.1081022,0.7558597,0.2553364,20
25,0.1113739,0.1083317,0.7561448,0.2602162,20
25,0.1249542,0.1085197,0.7573515,0.2650528,20
25,0.1391144,0.1086591,0.7583947,0.2695591,20
25,0.1584625,0.1087778,0.759294,0.2738319,20
25,0.1665649,0.1088809,0.7602373,0.2776492,20
25,0.1821136,0.1089903,0.7610464,0.2814406,20
25,0.1954498,0.1081165,0.7628864,0.2838001,20
25,0.2086639,0.1074744,0.7644218,0.2864359,20
25,0.2230988,0.1071945,0.7667639,0.288825,20
25,0.2362366,0.1069509,0.7688283,0.2914738,20
25,0.2505035,0.1067314,0.7707149,0.2943224,20
25,0.2634888,0.1070347,0.7720057,0.2970462,20
25,0.2810516,0.1072658,0.7733058,0.2998968,20
25,0.2919159,0.1067677,0.7733839,0.3029108,20
25,0.3072205,0.1063628,0.7737021,0.3059992,20
25,0.3211365,0.106019,0.7741696,0.3091445,20
25,0.3345184,0.1064263,0.7735584,0.3142263,20
25,0.3480225,0.1067678,0.7732465,0.3190589,20
25,0.3631134,0.10778,0.7723544,0.3255993,20
25,0.3753967,0.1085747,0.7718505,0.3315068,20
25,0.3886871,0.1086023,0.7730238,0.3358767,20
25,0.40271,0.1086764,0.7739846,0.3400592,20
25,0.4170685,0.1087847,0.7748114,0.3441423,20
25,0.4304199,0.1099697,0.774021,0.3495163,20
25,0.4439392,0.1109076,0.7735549,0.3546249,20
25,0.4580231,0.112148,0.7726741,0.3597811,20
25,0.4718018,0.1131226,0.7720542,0.3646951,20
25,0.4854584,0.11393,0.7715967,0.3694382,20
25,0.499649,0.1146294,0.7725124,0.3739904,20
25,0.5135956,0.1152909,0.773104,0.3785061,20
25,0.5270844,0.1158032,0.7735386,0.3820581,20
25,0.541275,0.1162611,0.7738821,0.3857456,20
25,0.5551453,0.1146609,0.7740709,0.3873531,20
25,0.5700836,0.1135272,0.7742004,0.3894161,20
25,0.5831757,0.112646,0.7742891,0.3918456,20
25,0.5966034,0.1121092,0.7752035,0.3929431,20
25,0.6106262,0.1116573,0.7759587,0.3944179,20
25,0.624115,0.1123105,0.7759416,0.3969656,20
25,0.6382904,0.1128422,0.776017,0.3997472,20
25,0.652359,0.1132998,0.776154,0.4027106,20
25,0.6656189,0.1135967,0.7749541,0.4065269,20
25,0.6804199,0.1138431,0.7740228,0.4103372,20
25,0.6938782,0.1143394,0.7719283,0.4142517,20
25,0.7074585,0.1147923,0.7701986,0.4180633,20
25,0.721756,0.1153713,0.7694346,0.4214043,20
25,0.735611,0.1158668,0.7687246,0.4246895,20
25,0.7497864,0.1163098,0.768049,0.4279399,20
25,0.7632904,0.1166617,0.7679931,0.4306558,20
25,0.7786255,0.1169335,0.7679007,0.4334218,20
25,0.791275,0.1171677,0.7676523,0.4375379,20
25,0.8046417,0.1174095,0.7674863,0.441539,20
25,0.8191376,0.1176687,0.7672561,0.4453963,20
25,0.8329773,0.1174062,0.7655724,0.4489076,20
25,0.8466797,0.1172959,0.7641833,0.4523815,20
25,0.860733,0.1170689,0.7641834,0.4543679,20
25,0.8749084,0.1169236,0.7640472,0.4565427,20
25,0.8881683,0.1174216,0.7634928,0.4584335,20
25,0.9024658,0.1178263,0.7630061,0.4605083,20
25,0.9167175,0.1181826,0.7625444,0.4627573,20
25,0.9303894,0.1183329,0.7629251,0.4635363,20
25,0.9446259,0.1185217,0.7631519,0.4645555,20
25,0.9582214,0.1195018,0.7618735,0.4658723,20
25,0.9721985,0.1203616,0.760757,0.4673603,20
25,0.986969,0.1211782,0.7597052,0.4690253,20
25,1.000565,0.121861,0.7588654,0.4701124,20
25,1.014404,0.1225712,0.7580259,0.4712971,20
25,1.027481,0.1238524,0.7554818,0.4732983,20
25,1.041428,0.1246558,0.7534634,0.4753327,20
25,1.05571,0.1239368,0.751608,0.4763928,20
25,1.069061,0.1234637,0.7500691,0.477551,20
25,1.083221,0.1231259,0.7486988,0.4787899,20
25,1.097229,0.1216194,0.7495481,0.4790439,20
25,1.110626,0.1206152,0.749975,0.479459,20
