n,t,x,y,z,m
3,0,-0.003118515,0.4403533,0.4130276,18
3,0.01384735,-0.005230308,0.4501141,0.4155938,18
3,0.02832031,-0.006960094,0.4577835,0.4175924,18
3,0.04188538,-0.009781003,0.4726698,0.4178677,18
3,0.05583191,-0.01192367,0.4836069,0.4186774,18
3,0.06981659,-0.01477331,0.4927004,0.4213218,18
3,0.08364868,-0.01704341,0.5007243,0.4234838,18
3,0.09764862,-0.01903838,0.5081823,0.4253357,18
3,0.1115875,-0.02473879,0.5153833,0.4284932,18
3,0.1264801,-0.02912271,0.5223238,0.4310707,18
3,0.1391678,-0.03423429,0.5254418,0.4367304,18
3,0.1526871,-0.038486,0.5297216,0.4409994,18
3,0.1666718,-0.04386681,0.5304469,0.4467567,18
3,0.1799774,-0.04851019,0.5330759,0.4512114,18
3,0.1941147,-0.05274892,0.5366151,0.4550311,18
3,0.2081757,-0.05826515,0.5321677,0.466133,18
3,0.2221832,-0.06315196,0.530935,0.474484,18
3,0.2360992,-0.0700171,0.5253422,0.4867016,18
3,0.2497635,-0.0756858,0.5223571,0.4963291,18
3,0.2645187,-0.08070463,0.5205257,0.5044408,18
3,0.2775726,-0.08752853,0.515843,0.5138395,18
3,0.2917786,-0.09308851,0.5132667,0.5222265,18
3,0.305748,-0.09844136,0.5107991,0.5293474,18
3,0.3191681,-0.1032861,0.5094725,0.5364449,18
3,0.3348923,-0.107895,0.5087982,0.543568,18
3,0.3474197,-0.1116023,0.5071061,0.5484505,18
3,0.3614044,-0.1154293,0.5063872,0.5541317,18
3,0.3746338,-0.1194531,0.5038643,0.5617106,18
3,0.3887482,-0.1233398,0.5009427,0.5694723,18
3,0.4027405,-0.1268193,0.4966859,0.5798982,18
3,0.4162979,-0.1305098,0.4938233,0.589259,18
3,0.4307404,-0.134239,0.4916546,0.5979318,18
3,0.4444504,-0.1369483,0.4844424,0.6124349,18
3,0.4580231,-0.1400935,0.4791102,0.6242667,18
3,0.4721298,-0.1404067,0.4743474,0.6263474,18
3,0.4859085,-0.1419542,0.4700338,0.6296115,18
3,0.5000381,-0.1439759,0.4657263,0.6337144,18
3,0.514061,-0.1450219,0.4623986,0.6371032,18
3,0.52845,-0.1465372,0.4591912,0.6414647,18
3,0.5429382,-0.1486651,0.4585507,0.6406523,18
3,0.555481,-0.1508296,0.4574389,0.6413966,18
3,0.5697174,-0.15176,0.4533626,0.6459748,18
3,0.5832748,-0.153016,0.449157,0.6510851,18
3,0.5972137,-0.1545542,0.4451572,0.6564468,18
3,0.6112061,-0.1553038,0.4374883,0.6655357,18
3,0.624855,-0.1565524,0.4313689,0.6735698,18
3,0.6388474,-0.1574895,0.4250216,0.6773871,18
3,0.6527023,-0.1585806,0.419638,0.6815391,18
3,0.6669235,-0.1597646,0.4147308,0.685953,18
3,0.6804352,-0.1597646,0.4147308,0.685953,18
3,0.694664,-0.1606253,0.4089499,0.6938909,18
3,0.7084961,-0.1621653,0.4065917,0.6978409,18
3,0.7223587,-0.1634851,0.4035157,0.7020079,18
