n,t,x,y,z,m
2,0,-0.0205729,0.3107357,0.263463,22
2,0.01530838,-0.02607036,0.3221839,0.2719209,22
2,0.0291214,-0.0296551,0.330761,0.2782574,22
2,0.04226303,-0.03210145,0.3374996,0.2831879,22
2,0.05649948,-0.0403139,0.3483471,0.2902681,22
2,0.07073975,-0.04590207,0.3570871,0.295971,22
2,0.08483887,-0.05710769,0.3639964,0.3027313,22
2,0.1026154,-0.06464446,0.3704661,0.3086284,22
2,0.111515,-0.07043469,0.3766121,0.3139753,22
2,0.1269493,-0.07907414,0.3735728,0.3233173,22
2,0.1402168,-0.08604521,0.3733259,0.3308519,22
2,0.1546059,-0.09474349,0.368544,0.3396494,22
2,0.1680908,-0.1018562,0.3665105,0.3474191,22
2,0.1822662,-0.1106155,0.3546435,0.3621513,22
2,0.1955452,-0.1177231,0.3483506,0.3740946,22
2,0.2091064,-0.123923,0.3444684,0.3845753,22
2,0.2228127,-0.1301563,0.3394627,0.3960736,22
2,0.2366409,-0.1359686,0.3360159,0.4063428,22
2,0.2505379,-0.1446285,0.3327907,0.4162381,22
2,0.2641411,-0.1518845,0.3287506,0.4256338,22
2,0.2776604,-0.1582691,0.3246533,0.4347969,22
2,0.2918777,-0.163888,0.3253021,0.4391865,22
2,0.3065834,-0.1694953,0.3253199,0.445346,22
2,0.3197136,-0.1762579,0.3235907,0.4519874,22
2,0.3335075,-0.1826009,0.3223052,0.4595568,22
2,0.3474655,-0.186542,0.3167494,0.468483,22
2,0.3608818,-0.1909547,0.3125809,0.4774338,22
2,0.3749084,-0.195637,0.3090991,0.486347,22
2,0.3893127,-0.1987252,0.2997847,0.4947308,22
2,0.4023628,-0.2025545,0.292888,0.5030874,22
2,0.4170418,-0.2063043,0.2821725,0.5104884,22
2,0.4305725,-0.2104436,0.2740568,0.5180915,22
2,0.444809,-0.2146968,0.2672113,0.5257418,22
