n,t,x,y,z,m
18,0,0.1082559,0.7606097,0.226633,16
18,0.01451111,0.1084448,0.7612954,0.2341045,16
18,0.02839661,0.1086264,0.7619002,0.2402565,16
18,0.0415802,0.1088136,0.7624289,0.2455022,16
18,0.05531311,0.1083422,0.7631302,0.2531826,16
18,0.07061768,0.1080224,0.7637659,0.2597551,16
18,0.08314514,0.1080045,0.764462,0.2675427,16
18,0.09695435,0.107958,0.7650602,0.2743216,16
18,0.1110229,0.1078858,0.7655938,0.2804504,16
18,0.1297607,0.1077217,0.7658683,0.2889009,16
18,0.1385498,0.1075401,0.7662657,0.2963941,16
18,0.1541138,0.1075621,0.7687389,0.3037043,16
18,0.1680145,0.1075826,0.7708777,0.3105609,16
18,0.1819763,0.1076204,0.7728025,0.3171614,16
18,0.1950684,0.1097827,0.7710522,0.3261344,16
18,0.2086792,0.1114474,0.7702954,0.3343629,16
18,0.2229156,0.1124511,0.7713685,0.3421555,16
18,0.2360382,0.1132812,0.7723745,0.3495637,16
18,0.2498474,0.1151749,0.7707021,0.3586869,16
18,0.2638397,0.1166054,0.7699952,0.3671832,16
18,0.2785492,0.1177713,0.7698162,0.3752469,16
18,0.2918549,0.1170489,0.7693577,0.3831493,16
18,0.3059082,0.1168585,0.7693465,0.3909113,16
18,0.3191681,0.11874,0.7698572,0.3983389,16
18,0.332901,0.1200337,0.7703537,0.405687,16
18,0.3467712,0.1205761,0.7695213,0.4114397,16
18,0.3606567,0.1210378,0.7691493,0.4175977,16
18,0.3746796,0.1214785,0.7689907,0.4240351,16
18,0.3888245,0.121678,0.7685891,0.430066,16
18,0.4024658,0.1220013,0.7679219,0.436289,16
18,0.4160461,0.120315,0.7688183,0.4394057,16
18,0.4304962,0.1193524,0.7691747,0.4433165,16
18,0.4440613,0.1187408,0.7692814,0.4478354,16
18,0.4579468,0.1193414,0.7721866,0.4493753,16
18,0.4719391,0.1199485,0.7741649,0.4516703,16
18,0.4876251,0.1212306,0.7749214,0.4534099,16
18,0.4994507,0.1222001,0.7759317,0.4558646,16
18,0.5135193,0.1233831,0.773569,0.4585468,16
18,0.5280914,0.1243966,0.7722692,0.4617947,16
18,0.5415802,0.1252756,0.7715589,0.4654368,16
18,0.5555267,0.1246484,0.7674562,0.4701403,16
18,0.5697784,0.1243107,0.7648784,0.4749693,16
18,0.5829468,0.1250688,0.7615455,0.480894,16
