n,t,x,y,z,m
11,0,0.1203525,0.7672119,0.2251307,15
11,0.01419067,0.1165322,0.7698624,0.2351715,15
11,0.02877808,0.1131353,0.7722683,0.242968,15
11,0.04219055,0.1093729,0.7732713,0.2549325,15
11,0.05589294,0.1059537,0.7745569,0.2641517,15
11,0.0703125,0.102771,0.7759793,0.2717223,15
11,0.08343506,0.09857738,0.771831,0.2871027,15
11,0.09710693,0.09385645,0.7696735,0.3028079,15
11,0.1116791,0.08964074,0.7687068,0.3148625,15
11,0.1294861,0.08568197,0.7683755,0.3249981,15
11,0.1387482,0.08264583,0.766974,0.337366,15
11,0.1528778,0.07955033,0.7663125,0.3481921,15
11,0.166687,0.076401,0.7659844,0.358222,15
11,0.1803894,0.07303572,0.7660172,0.3692295,15
11,0.1949768,0.06975693,0.7660789,0.3795795,15
11,0.2083282,0.06241035,0.7705184,0.3832747,15
11,0.221817,0.05651492,0.7732424,0.3887449,15
11,0.2361908,0.05110478,0.7752702,0.3952287,15
11,0.2502441,0.0461213,0.7802855,0.3955752,15
11,0.2636414,0.04141569,0.7837913,0.3979774,15
11,0.2779083,0.03770906,0.7856325,0.3994151,15
11,0.2916718,0.03388089,0.7873284,0.4021918,15
11,0.3058014,0.03224641,0.7863412,0.4053469,15
11,0.3194885,0.02995205,0.786126,0.4092852,15
11,0.3330688,0.03051841,0.7812577,0.4150469,15
11,0.3475952,0.02938813,0.7785324,0.4207149,15
11,0.3608093,0.02755684,0.7767822,0.4264539,15
11,0.3746185,0.02847236,0.7708964,0.4315224,15
11,0.3887024,0.02777785,0.7674143,0.4363963,15
11,0.4023743,0.02635068,0.7650581,0.4413471,15
11,0.416687,0.02712506,0.7623903,0.4447675,15
11,0.4304047,0.02703398,0.7603059,0.4484931,15
11,0.4439392,0.02723563,0.7574031,0.4501848,15
11,0.4583435,0.02692372,0.75543,0.452495,15
11,0.47229,0.02629614,0.7538872,0.4553248,15
11,0.4859772,0.02385777,0.7534228,0.4545009,15
