n,t,x,y,z,m
13,0,0.110763,0.8188798,0.3071126,0
13,0.01610565,0.109102,0.8208907,0.3104492,0
13,0.02896881,0.1073498,0.82311,0.3138813,0
13,0.04174042,0.1056451,0.8253316,0.3171731,0
13,0.05599976,0.1030207,0.8298345,0.3224895,0
13,0.06977081,0.1006776,0.8338878,0.3274835,0
13,0.08347321,0.09663111,0.8417181,0.3319909,0
13,0.0973587,0.09352481,0.847783,0.3360633,0
13,0.1112137,0.09042788,0.8540545,0.3426618,0
13,0.1254501,0.08790171,0.8591513,0.3478599,0
13,0.1389465,0.08575553,0.8635201,0.3521832,0
13,0.1531525,0.08324838,0.8681484,0.358664,0
13,0.1668167,0.08099836,0.8722359,0.363652,0
13,0.1806717,0.07925808,0.8763436,0.3708043,0
13,0.1950989,0.07741433,0.8804172,0.3762226,0
13,0.2083893,0.07561034,0.8843699,0.3808878,0
13,0.2239075,0.07207721,0.8884653,0.3843296,0
13,0.2361832,0.06907511,0.892471,0.3878045,0
13,0.2496796,0.06417519,0.8960726,0.3897851,0
13,0.2637482,0.0603615,0.8997896,0.3929154,0
13,0.2775345,0.05749989,0.903646,0.3943515,0
13,0.291893,0.05504125,0.9072208,0.3968099,0
13,0.305603,0.05270159,0.9107081,0.399657,0
13,0.3194656,0.05351865,0.9116628,0.4060586,0
13,0.3336487,0.05340886,0.9132967,0.4114927,0
13,0.3474503,0.05320245,0.9145073,0.4159639,0
13,0.3612213,0.052526,0.9162325,0.4199852,0
13,0.3751907,0.0515337,0.9183146,0.4238656,0
13,0.3891525,0.0512473,0.918317,0.4293115,0
13,0.4027252,0.05050027,0.9193308,0.4339502,0
13,0.416687,0.04916704,0.9193666,0.4389742,0
13,0.4326401,0.04771215,0.9202414,0.4435902,0
13,0.4446564,0.04642141,0.9199605,0.448592,0
13,0.4582443,0.04507482,0.9202634,0.4534296,0
13,0.472168,0.04370213,0.9208268,0.4582512,0
13,0.4862213,0.04217833,0.919817,0.4672743,0
13,0.4998322,0.04046494,0.9195741,0.4755739,0
13,0.5136719,0.03903425,0.9179032,0.4835225,0
13,0.5285263,0.03780317,0.9165788,0.4909469,0
13,0.5414581,0.03673923,0.9155093,0.4980308,0
13,0.555542,0.03494543,0.915258,0.5014524,0
13,0.5694122,0.0332827,0.915302,0.5054402,0
13,0.5831985,0.03065246,0.9155128,0.5083305,0
13,0.5977249,0.02835244,0.9157133,0.5117571,0
13,0.6113129,0.02582055,0.9152348,0.5139201,0
13,0.6251602,0.02357489,0.9148366,0.5166759,0
13,0.640213,0.02153605,0.9144869,0.5198573,0
13,0.6529465,0.01831889,0.9134909,0.5204167,0
13,0.6664658,0.01554924,0.912631,0.5217162,0
13,0.6802521,0.01308376,0.9105002,0.5254564,0
13,0.6947098,0.01046211,0.9090802,0.5289705,0
13,0.7081223,0.007889152,0.9079705,0.5324289,0
13,0.7221985,0.007562339,0.9060221,0.53676,0
13,0.7361908,0.006967366,0.9042404,0.540925,0
13,0.749794,0.008515477,0.9014077,0.5450449,0
13,0.7637787,0.00939852,0.8990661,0.5489304,0
13,0.7778091,0.01151711,0.8958454,0.5531809,0
13,0.7950897,0.0130223,0.8930476,0.5572103,0
13,0.8059464,0.01409435,0.8905376,0.5611553,0
13,0.821373,0.01690799,0.8864213,0.5669463,0
13,0.8354721,0.01893651,0.8828695,0.5721283,0
13,0.8507156,0.02364945,0.8765782,0.5784479,0
13,0.8625946,0.02733809,0.8712991,0.5838047,0
13,0.8781281,0.03048825,0.866689,0.5885029,0
13,0.8917999,0.03587538,0.8578297,0.5942992,0
13,0.9051437,0.04016113,0.850799,0.5994594,0
13,0.9181824,0.0452646,0.8409486,0.6061856,0
13,0.9323502,0.04943246,0.8331246,0.6120512,0
13,0.9458618,0.0530265,0.8254067,0.6156759,0
13,0.9592896,0.05662209,0.8186969,0.6194089,0
13,0.9730377,0.0601846,0.812582,0.6230978,0
13,0.986908,0.06341809,0.8075629,0.6235639,0
13,1.00042,0.0669452,0.8025272,0.6248844,0
13,1.014297,0.07120615,0.7967998,0.6254185,0
13,1.02887,0.07558972,0.7913065,0.6267183,0
