n,t,x,y,z,m
29,0,0.0926249,0.7797561,0.2297066,30
29,0.01454163,0.09221375,0.7845343,0.2354497,30
29,0.0281601,0.0902338,0.7931408,0.2473679,30
29,0.04263306,0.08894795,0.8000349,0.2564321,30
29,0.0572052,0.08854181,0.8050836,0.2712085,30
29,0.07024384,0.08816707,0.8100021,0.2822951,30
29,0.08789825,0.08779234,0.8147961,0.2913845,30
29,0.09745789,0.08464807,0.8190019,0.3038589,30
29,0.1130066,0.08256811,0.8235032,0.3142501,30
29,0.1266174,0.0803386,0.8252555,0.3256317,30
29,0.1406784,0.07876819,0.8276896,0.3357757,30
29,0.154274,0.08076298,0.8190125,0.3552385,30
29,0.1672897,0.08171636,0.814815,0.3706839,30
29,0.1817017,0.08212888,0.8126954,0.3839439,30
29,0.1951523,0.07864398,0.8079602,0.397507,30
29,0.2090073,0.07658672,0.8051621,0.4099593,30
29,0.2228088,0.07526839,0.8013505,0.4245081,30
29,0.2365646,0.07399112,0.7996554,0.4377521,30
29,0.2502289,0.07268977,0.7993518,0.4503153,30
29,0.2651825,0.0705654,0.7954605,0.4588729,30
29,0.2782288,0.06909966,0.79278,0.4686677,30
29,0.2919006,0.06806457,0.787515,0.476362,30
29,0.3057632,0.06697327,0.7833427,0.4853233,30
29,0.3196793,0.0660215,0.7783126,0.4890929,30
29,0.3334656,0.06489921,0.7739825,0.4949301,30
29,0.3473969,0.06371146,0.7699883,0.5020533,30
