n,t,x,y,z,m
10,0,0.09603596,0.7686848,0.190627,30
10,0.01344299,0.09580791,0.7692584,0.1907739,30
10,0.02696228,0.09526575,0.7700515,0.1905676,30
10,0.0410614,0.09472436,0.7708532,0.1903679,30
10,0.05448914,0.09422153,0.7716883,0.1903288,30
10,0.06829071,0.09373575,0.772499,0.190293,30
10,0.08219147,0.09326696,0.7732815,0.1902591,30
10,0.09586334,0.09308696,0.7737949,0.1901338,30
10,0.1106491,0.09291178,0.7743016,0.1900306,30
10,0.1240387,0.0928213,0.7746943,0.1899335,30
10,0.1380539,0.09272885,0.7750741,0.1898469,30
10,0.1558151,0.09263337,0.7754507,0.1897662,30
10,0.1653519,0.0924893,0.775716,0.189656,30
10,0.1810226,0.0923413,0.775982,0.1895461,30
10,0.1947327,0.09226114,0.7763079,0.1895143,30
10,0.2130661,0.09218132,0.7766452,0.1894902,30
10,0.2218628,0.09200555,0.7769837,0.1894554,30
10,0.2369614,0.09182918,0.7773637,0.1894419,30
10,0.2511673,0.09165233,0.7777816,0.1894477,30
10,0.2647247,0.09166926,0.7781148,0.1896359,30
10,0.2782211,0.09167606,0.7784536,0.189821,30
10,0.2916641,0.09158629,0.7788837,0.1898759,30
10,0.3053436,0.0914858,0.7793009,0.1899192,30
10,0.3185577,0.09134436,0.7797177,0.1900162,30
10,0.3323441,0.09119397,0.7801425,0.1901086,30
10,0.3469772,0.09103537,0.7805753,0.1901979,30
10,0.3601913,0.09082884,0.780934,0.1901111,30
10,0.3737335,0.09061819,0.7812867,0.190009,30
10,0.3875885,0.09052742,0.7817423,0.1899772,30
10,0.4012909,0.09043986,0.7821933,0.1899463,30
10,0.4159698,0.09035689,0.7826377,0.1899184,30
10,0.4289093,0.0902279,0.7828994,0.1898157,30
10,0.4430923,0.09009671,0.7831451,0.1897026,30
10,0.4562836,0.09004331,0.7834353,0.1896014,30
10,0.4704208,0.08998424,0.7837259,0.1894964,30
10,0.4842987,0.08991945,0.7840242,0.1893868,30
10,0.4978714,0.08992851,0.7840277,0.1892422,30
10,0.5127563,0.08992845,0.784086,0.1890697,30
10,0.5260391,0.08994597,0.7841512,0.1890718,30
10,0.539856,0.08997184,0.7842129,0.1890847,30
10,0.5540237,0.08981693,0.7841299,0.18901,30
10,0.5676422,0.08965737,0.7840738,0.1889343,30
10,0.5815735,0.08949518,0.7840494,0.1888583,30
10,0.5954514,0.08940113,0.7838598,0.1891656,30
10,0.6099777,0.08930206,0.7837389,0.1894866,30
10,0.6243362,0.08871937,0.7842691,0.1895432,30
10,0.6367645,0.08816946,0.7848196,0.1896665,30
10,0.6512146,0.08764362,0.7853807,0.1898337,30
10,0.6649475,0.08698398,0.7863604,0.1901727,30
10,0.6789246,0.0863331,0.7872894,0.1905276,30
10,0.6929245,0.08568794,0.7889914,0.1909741,30
10,0.7067871,0.08501172,0.7907851,0.1913857,30
10,0.7204742,0.08400112,0.7937759,0.1920998,30
10,0.7345963,0.08302712,0.796631,0.1928101,30
10,0.748497,0.08164662,0.7999744,0.1938153,30
10,0.7623215,0.08042616,0.8030035,0.1948277,30
10,0.7766647,0.07935476,0.8057178,0.1958017,30
10,0.7902603,0.07818943,0.8085171,0.1969324,30
10,0.8041229,0.07713646,0.8110979,0.1979881,30
10,0.8179703,0.07592446,0.8135803,0.1993059,30
10,0.8328094,0.07479149,0.8158985,0.2004886,30
10,0.8463135,0.07371485,0.8180909,0.2015558,30
10,0.8594818,0.0716784,0.8206667,0.2027248,30
10,0.8739548,0.06988716,0.8231586,0.203912,30
10,0.8873062,0.06907171,0.8242445,0.2053257,30
10,0.9012527,0.06824541,0.8255012,0.2066222,30
10,0.9151993,0.06740063,0.8268789,0.2078512,30
10,0.9292603,0.06614882,0.8288866,0.209353,30
10,0.9435654,0.06490386,0.8308661,0.2107996,30
10,0.9566803,0.06450564,0.8336271,0.212214,30
10,0.9710083,0.06395668,0.836085,0.2135169,30
10,0.9851303,0.06346613,0.8396487,0.2148882,30
10,0.9983444,0.06285518,0.8426946,0.2162197,30
10,1.012878,0.06218201,0.8454391,0.2175389,30
10,1.026459,0.06134444,0.847381,0.21983,30
10,1.041672,0.06040353,0.8493714,0.2219079,30
10,1.054375,0.0597868,0.8504105,0.2244878,30
10,1.068192,0.05902147,0.8516144,0.2267063,30
10,1.082176,0.05817848,0.8528569,0.228655,30
10,1.095703,0.05703419,0.8538651,0.2308747,30
10,1.110153,0.05591178,0.8549576,0.2329195,30
10,1.123932,0.05479562,0.8566226,0.2346433,30
10,1.137688,0.05377764,0.8583138,0.2363825,30
10,1.151581,0.05191928,0.8598086,0.2381559,30
10,1.165482,0.05033696,0.8614406,0.2400503,30
10,1.179413,0.04891652,0.8631326,0.2419643,30
10,1.193184,0.04765141,0.8652294,0.2441138,30
10,1.207222,0.04642898,0.8672563,0.2461957,30
10,1.22123,0.04527998,0.8674268,0.2503734,30
10,1.235222,0.04411113,0.8679477,0.2541582,30
10,1.250168,0.04296231,0.8686981,0.2576185,30
10,1.263283,0.04211766,0.8689986,0.2610481,30
10,1.277061,0.04124278,0.8695645,0.2642599,30
10,1.29081,0.04177564,0.8676841,0.2689781,30
10,1.304771,0.04199201,0.8665023,0.2732887,30
10,1.318222,0.04207802,0.8649771,0.2769275,30
10,1.332169,0.0420059,0.8638907,0.2804255,30
10,1.346329,0.04183328,0.8630757,0.2838446,30
10,1.359985,0.04123229,0.8632588,0.2871275,30
10,1.374504,0.04071945,0.8635066,0.2904451,30
10,1.388023,0.03937781,0.8632497,0.293974,30
10,1.401772,0.03817368,0.8630497,0.297487,30
10,1.415901,0.03707337,0.8628919,0.3009638,30
10,1.429726,0.03653759,0.8624971,0.3048069,30
10,1.444038,0.03599465,0.8622072,0.3085997,30
10,1.45826,0.03649169,0.8612641,0.3127855,30
10,1.47126,0.03678954,0.8604928,0.3168741,30
